rejected_page_count	Count
184 s.; [2] pl.	1
[12] , 154 s.	1
204 s. =(s. 202-04 opag.)= & omsl.	1
190 s. & omsl.	1
180 s. =(s. 179-80 opag. rättelser)= & omsl.	1
166 s. & omsl.	1
156 s. & omsl.	1
228 s. & omsl.	1
176 s. =(s. 175-76 opag. rättelser)= & omsl.	1
200 s. & omsl.	1
[02], 194 s.	1
208 s. =(s. 204-08 opag. annons).=	1
[02], 176 s. =(s. 174-76 opag.)=	1
[06], 110 s.	1
[08] , 288 s. =(s. 287/288 blank).=	1
126 s. =(s. 125/126 blank).=	1
222 s., s. 225-392.	1
264 s. =(s. 263-64 opag. annons)=	1
108 s.; pl.titelbl.	1
112, [01] s., s. 113-129	1
[4], 292, [4] s.	1
260 s. =(s. 258-60 opag. annons).=	1
[06] , ii144 s.	1
[02], 174 s. =(s. 173/174 blank).=	1
168 s. =(s. 167/168 blank).=	1
192 s. =(s. 191/192 blank).=	1
[04], 212 s. =(s. 211-12 opag. annons).=.	1
8:o(4). =Gemensamt titelbl.:= [02] s. 88 s. 116 s.; [1] pl. 112 s. 20 s. 24 s. 16 s. 24 s.	1
112 s. =(. 110-12 opag. annons).=	1
116 s.; [1] pl.	1
[04], 48 s. =(s. 45-48 opag.)=; pl.titelbl., [1] pl.& omsl.	1
[04], ii740 s.	1
[04], ii676 s.	1
xii, 264, [ii02], iii220 s.	1
vii, 396 s. =(s. 332 felpag. '333', s. 359 '369', s. 368 '367', s. 397 opag. rättelser).=	1
[04] , 148 s.; [1] rättelsebl.	1
[08], ii304, iii16 s. =(s. ii289 felpag '298', s. iii15-16 opag. rättelser och annons).=	1
[14] , 656 s.; pl.titelbl., [1] pl.	1
128 s. =(s. 70 felpag. '68')=, s. 121-176	1
200 s. =(s. 144 felpag. '143', s. 200 '100')=	1
xii, 148 s.; iv pl.	1
[2] , iv, 284, x s.	1
x, 226 s.	1
[06], ii202, [iii04], iv208 s.; [1] rättelsebl.	1
[02] , 144 s.; pl.förtitelbl., [1] pl.	1
S. 137-256 =(s. 253-56 opag.)=; [1] pl.	1
[16], 368 s. =(s. 360-68 opag.)=	1
[02] s., s. 289-604 =(s. 593-602 opag., 603/604 blank)=	1
[08], ii288, [iii14] s. =(s. iii11 rättelser, iii13/14 blank)=	1
[04], 284 s. =(s. 281-84 opag.)=	1
[04], 260 s. =(s. 259/260 blank).=	1
[08] , 392 s. =(s. 377-92 opag.)=; 12 pl.	1
=Serietitelbl.:= [02] s. & omsl. [02] , 186 s.	1
[16], 209 s., s. 230-620.	1
[08], 408 s.	1
[02] , 332 s. =(s. 331 opag. rättelser).=	1
[08], 112 s. =(s. 111/12 blank).=	1
[04] , 330 s. =(s. 321-30 felpag. '221'-'230').=	1
40 s.; [6] pl.	1
x s., s. 11-296 =(s. 295/296 blank)=	1
x, 276 s.	1
S. 1-2, vi s., s. 3-234	1
xvi, 224 s.	1
[04], 268 s. =(s. 258-68 opag.)=	1
376 s.; pl.titelbl.	1
304 s. =(s. 303/304 blank)=; pl.titelbl.	1
304 s.; pl.titelbl.	1
[10], 288 s., [1] rättelsebl., [2] pl.	1
[12], 288 s., [1] pl.-bl.	1
[10], 280 s.; [1] rättelsebl.	1
viii, 136 s. =(. 135-36 opag. annons).=	1
[08] , 240 s.; pl.titelbl.	1
16, ii328 s. =(s. 15-16 opag.)=.	1
[04], 254 s., s. 263-268	1
[08], 284 s. =(s. 283 opag. rättelser)=	1
22, ii376 s. =(s. 21-22 opag.)=; pl.titelbl., [1] rättelsebl., [1], xii pl., [1] klistr. vinj., [1] ins. & omsl.	1
[04], 356 s.	1
[06], 234 s.; [2] pl., pl. 5-12, [1] tygprov	1
[12], ii180 s.; 4, [3] pl., [1] tygprov	1
xiv, 704 s., s. 701-766 =(s. xiv felpag. 'xv')=; viii, [1] pl.-bl., [1] kartbl.	1
[02], 330 s.; [3] pl.	1
[08], ii256 s. =(s. 7 rättelser)=; [5] pl.	1
[16], ii276 s. =(s. 15 rättelser)=; [6] pl.	1
206 s. =(s. 205-06 opag.)=	1
=Serietitelbl.:= [02] s. & omsl. [04] , 242 s.	1
=Serietitelbl.:= [02] s. & omsl. [04] , 258 s.	1
=Serietitelbl.:= [02] s. & omsl. [02] , vi, 296 s.	1
=Serietitelbl.:= [02] s. & omsl. [08] , xii, 180 s. =(s. 179/180 blank).=	1
[06] , 186 s.; [1] rättelsebl.	1
[30] , 210 s. =(s. 209/210 blank).=	1
[44] , ii112 s. =(s. 43/44 blank)=; [04] s. =(rättelser, s. 3/4 blank).=	1
84 s. =(s. 83-84 opag.)=.	1
24 s. =(s. 22-24 opag. annons)=.	1
32 s. =(s. 26- 32 opag. annons)=.	1
40 s. =(s. 37-40 opag.)=.	1
[08], 62 s.	1
96 s. =(s. 94-95 opag. annons)=; pl.titelbl.	1
96 s. =(s. 90-96 opag.)=.	1
[04] , 60 s. =(s. 59/60 blank)=.	1
52 s. =(s. 51/52 blank)=	1
[02], 114 s.	1
[04], 268 s. =(s. 257-68 opag., 267-68 annons)=.	1
[08], 292 s., s. 294-313 =(s. 304-13 opag., 311-13 annons)=.	1
[08], 568 s. =(s. 567/68 blank)=	1
[08], 176 s. =(s. 174-76 opag. annons)=; [2] pl.	1
[16], 150 s.; [2] pl.	1
14, 184 s.; [2] pl.-bl.	1
[16], 160 s.; [2] pl.-bl.	1
[02], 138 s.	1
S. 109-242	1
[02], 520 s.	1
[08], 436 s.	1
112 s. =(s. 111-12 opag. annons)=.	1
148 s. & omsl.	1
[02], 232 s.	1
[04], xvi, 256 s. =(s. 255/56 blank)=	1
[08] , 254 s.; [1] rättelsebl.	1
244 s. =(s. 237-44 opag.)=	1
[16], 464 s. =(s. 449-64 opag., 463-64 annons)=	1
312 s. =(s. 307-12 opag.)=; [1] rättelsebl.	1
203 s., s. 208-276 =(s. 267-76 opag., 275-76 annons)=	1
[02], 188 s.	1
[02], 74 s. & omsl.	1
[28] , ii312, iii416 s. =(s. 27/28 blank)=.	1
[04] , 224 s. =(s. 223/24 blank)=.	1
[16], ii80 s. =(s. 7-10 annons)=.	1
[02], 106 s. =(s. 105 opag. rättelser, 106 annons)=; pl.titelbl.	1
236 s. =(s. 235-36 opag.)=.	1
[16], 144 s.	1
[02], 288 s.	1
[04], 212 s.; [3] pl.	1
[08], 208 s.; [3] pl.	1
[02], 134 s. =(s. 133/34 blank)=	1
[06], 126 s.	1
226 s.; [1] rättelsebl.	1
[02] , 228 s.; [1] rättelsebl.	1
[02], 204 s.	1
[02] , 160 s.; [02] s. =(prisuppgift)=.	1
[10], 182 s.	1
32, 201 s., s. 292-346.	1
104 s. & omsl.	1
[02], 54 s., s. 53-116	1
[02] s., s. 113-216	1
S. 81-160	1
[12], 156 s.	1
[02] , 178 s.	1
[64] s. =(s. 63-64 annons)=.	1
[06] , 234 s.; [1] pl.	1
[06] , 152 s.	1
[06], 144 s.	1
276 s. =(s. 275/76 blank)=.	1
[02] , 168 s., s. 171-242	1
[08] , 168 s., s. 199-464, 464-469 =(s. 468 opag. meddel. om tryckfel)=.	1
[12], 216 s.	1
=Gemensamt titelbl. etc.: =[02] s.; [02] s. =(annons).= 180 s. [02], 48 s.	1
[08] , 216 s. =(s. 213-16 opag.)=.	1
=Gemensamt titelblad:= [02] s. 116 s.; [1] pl. [02] , 158 s. 88 s. 112 s. 20 s. 16 s. 44 s. 24 s.	1
72 s. =(s. 71/72 blank)= & omsl.	1
S. 161-386.	1
[02] , ii83 s., s. 82-156.	1
26 s.; [1] rättelsebl.	1
[02] , 172 s.; [6] pl.	1
[04] , ii218 s.; pl. xvi.	1
xiv, 160 s. =(s. 156-60 opag.)=; [16] pl.-bl.	1
[02], xiv, 152 s. =(s. 151-52 opag.)=; [1] rättelsebl., [26] pl.-bl.	1
xiv, 224 s. =(s. 221-24 opag.)=; [10] pl.-bl.	1
[10] , 34 s.; [3] pl.	1
[04], 108 s. (s. 107/08 blank); [1] pl.-bl.	1
[02] , 134 s. & omsl.	1
80 s. =(s. 78-80 opag., 79-80 annons)=.	1
144 s., [1] vikt pl.-bl.	1
12:o. [04], 128 s.	1
[06], 322 s. =(s. 307-20 opag., 321/22 blank)=.	1
[02] , iv, 122 s.	1
[08] , 112 s.; [1] rättelsebl.	1
[06] , 404 s. =(s. 403-04 opag.); [1] pl.	1
[08], 302 s.; [2] pl.	1
[06], 282 s. =(s. 267-82 opag., 281 rättelser)=.	1
[08], viii, 168 s., s. 177-512	1
[08] , ii224 s. =(s. 7 rättelser, s. 216-24 opag.)=.	1
[08], 88 s. =(s. 87 opag. prisuppgift)=.	1
[04], 152 s. =(s. 149-52 opag.)=	1
[04], 192 s.	1
116, ii66 s. =(s. 109-16 opag.)=	1
[16], 16 s.	1
[02] , xx, 116 s. =(s. 115-16 opag.)=.	1
[06], 180 s.; [1] rättelsebl.	1
[04], 224 s.	1
[04], 248 s. =(s. 247/48 blank)=	1
[08] , ii218, iii38 s. =(s. 7 opag. rättelser, s. iii35-38 opag.)=; [1] pl.	1
[02], 372 s.	1
[02], 478 s.	1
[02], 350 s. =(s. 349-50 opag. annons)=	1
[02], 312 s.	1
[02], 294 s.; xvi s.	1
iv, 248 s. =(s. 233-48 opag. annons)=.	1
[10], 274 s.	1
[10], 264 s. =(s. 263/64 blank)=; [1] pl.-bl.	1
[04] , 118 s.; [6] ins.	1
[06] , 82 s.; [1] pl.	1
[04], 180 s.; [1] rättelsebl.	1
[04] s., s. 115-224	1
[08], 114 s.	1
S. 227-458; [1] rättelsebl.	1
240 s. =(s. 239 opag. rättelser)=	1
[02] , 254 s.	1
[06], 84 s.; [38] pl.	1
[02], ii142 s. =(s. 71/72 blank)=; [38] pl.	1
[06], 84 s.; [38] pl.-bl.	1
xxvi, 346 s. =(s. 343-46 opag. rättelser)=; [1] ins., [1] , xii pl.	1
72 s. =(s. 65-72 opag., 66-72 annons)=.	1
[36], 285 s., s. 288-342; 4 pl.	1
[14], 286 s., s. 289-389, 400-414	1
[32], 384 s.; 4 pl.	1
[26], 390 s.; [1] inklistr. vinj., [2] pl.	1
[04] , 288 s.	1
[02] s., s. 195-199, 100-168	1
[02] s., s. 135-194	1
S. 277-360	1
S. 181-276	1
[04], 180 s.; [1] pl.	1
[24], 478 s. (s. 456- 78 opag.); [4] pl.-bl.	1
[12] , 404 s.	1
[02], 102 s., s. 105-110; [1] rättelsebl.	1
[02], 95 s., s. 80-122	1
128 s. =(s. 1-3 opag.)=	1
[10], 342 s.	1
[10] , 174 s.	1
[02], 552 s. =(s. 539-52 opag.)=; [1] pl.	1
[02], 548 s. =(s. 527-548 opag.)=	1
[24], 504 s. =(s. 485-504 opag.)=	1
32 s. =(s. 1-2 serietitelbl.)=	1
[02], 38 s. =(s. 37-38 opag.)=	1
[04] , 252 s.; [1] pl. & omsl.	1
[08], 172 s. =(s. 171 opag. rättelser)=; [6] pl.	1
[14] , 632 s. =(s. 619-32 opag., 631-32 annons)=; [1] pl.	1
[24] , 376 s. (s. 367-76 opag.)	1
[06] , 208 s. (s. 207-08 opag.)	1
52 s. =(s. 1-2 serietitelbl.)=.	1
296 s. =(s. 1-2 serietitelbl.)=.	1
212 s. =(s. 1-2 serietitelbl.)=.	1
182 s. =(s. 1-2 serietitelbl.)=.	1
320 s. =(s. 1-2 serietitelbl.)=	1
=Serietitelbl.:= [02] s., 250 s.	1
[06] , xxxii, 178 s.	1
xii, 52 s.	1
[04] , ii372, [iii06] , 114 s.	1
[64] s. & omsl.	1
[08], 528 s.	1
182, ii38 s.; [1] pl.	1
232, ii28s. =(s. 229-32, ii27-28 opag.)=; [3] pl.	1
208, [ii02] , iii24, iv30, v20, vi60 s. =(s. iv29-30, v56-60 opag.)=; [1] pl.	1
112, [ii08] s., s. 113-262, iii20, iv32, v16 s. =(s. iii19-20 opag.)=; [2] pl.	1
[04], 306 s.; [1] pl.	1
08 s. (=Almänna magazinet=, 1:14.)	1
08 s. (=Almänna magazinet=, 1:26.)	1
[08] , ii148, xxxii s.; [1] pl.	1
[02], 144 s. =(s. 144 felpag. '143')= & omsl.	1
[02], 128 s.; [04] s. =(subskribentförteckning och rättelser)= & omsl.	1
[02], 126 s. =(. 122-26 opag.)= & omsl.	1
[02], 26 s. =(s. 24-26 opag.)=	1
[04] , 140 s. =(s. 139/140 blank)=; [6] ins.	1
[08] s.; [1] rättelsebl.	1
46 s. =(s. 45/46 blank).=	1
104 s.; [2] ins.	1
44 s. (s. 37-44 opag.).	1
[12], 28 s.	1
88s.; [1] ins., [1] pl.	1
[02] , ii40, iii96 s. =(s. ii39/40 blank, 95-96 opag.)=; 4:o. 08, 08, 10 s. =(tabellbilaga).=	1
S. 49-144	1
72 s. =(s. 71 opag. prisuppgift '1 Dal. 16 öre').=	1
16 s. =/s. 15/16 blank).=	1
32 s. =(s. 29-32 opag.).=	1
84 s.; 7 ins.	1
32 s.; iv ins.	1
[04] , ii64, iii46, iv06 s.; [1] rättelsebl.	1
200 s. =(s. 199/200 blank).=	1
[08] , ii242 s.	1
[06], ii58 s.	1
[02] , 88, 22 s.; [1] rättelsebl.	1
[04] , 76 s. =(s. 73-76 opag.).=	1
32 s. =(s. 14-32 opag.)=	1
32 s. =(s. 15-32 opag.)=	1
40 s. =(s. 18-38 opag., 39/40 blank).=	1
[08] , 32 s. =(s. 10-32 opag.).=	1
[06] , 38 s. =(s. 13-36 opag., 37/38 blank).=	1
24, ii16 s. =(s. 23/24 blank).=	1
[02] , 36, 50 s.	1
88 s. =(s. 87/88 blank)=; [2] ins.	1
[02] , 46 s.; [1] ins.	1
44 s. (s.43 felnumrerad '30' och 44 är onumrerad)	1
60 s. =(s. 59 felpag. '5')=	1
[08] , 16 s. =(s. 15/16 blank).=	1
[04], 120 s. =(s. 119/20 blank)=	1
140 s. =(s.137-38 opag., 139/40 blank)=; [2] pl.	1
162 s. =(s. 160-62 opag.)=; [2] pl.	1
162 s. =(s. 161-62 opag.)=; [2] pl., tr. ryggetikett	1
140 s. =(s. 133-40 opag.)=; [1] rättelsebl.	1
152 s. =(s. 151-52 opag. rättelser)=	1
152 s. =(s. 151/52 blank)=	1
[04] , xliv, 288 s.	1
viii, 306 s.; 28 pl.	1
[12], 636 s.	1
[2], 278 s.=(s. 280 opag., rättelser)=, IV utvikspl.-bl.	1
[08], 472 s. =(s. 393-443 felpag. '293'-'343')=.	1
[02] , ii316 s.; [3] pl. & omsl.	1
[08], 120 s.	1
[12], 344 s., s. 341-364 =(s. 363/64 blank)=; [2] pl.	1
322 s.; [1] ins.	1
[04], ii40, iii32 s. =(s. 36-40 opag.)=	1
128 s.; [08] s. =(prenumerantförteckn.)=	1
[06], 184 s.; [8] pl.	1
[08], 184 s.; [8] pl	1
xvi, 224 s. =(s. xv-xvi felpag. 'xi', 'xii')=; [1] pl.	1
S. 35-70.	1
224 s. =(s. 73-74 felpag. '203', '128', 223-24 opag.)=	1
222 s. =(s. 221-22 opag.)=	1
224 s. =(s. 223-24 opag.)=	1
186 s., s. 199-234 =(s. 233-34 opag.)=	1
52 s.; 4 pl.	1
[06], 76 s.; 4 pl.	1
48 s. =(s. 45-48 opag., 43/44 blank)=	1
[36], 176 s. =(s. 175/76 blank)=.	1
08 s. =(s. 6-8 opag.)=.	1
x, 192 s.; [1] ins.	1
[04] , 172 s. =(s. 171-72 opag. rättelser resp. annons)=.	1
[04] , 252 s.; [1] rättelsebl., [1] ins.	1
[06] , 256 s.	1
80 s. =(s. 79 opag. prisuppg.)=.	1
[02] s., s. 105-210 =(s. 201-10 opag.).=	1
xvi, 78, ii36 s.	1
ix s., s. 10-136.	1
40 s. =(s. 35-38 opag., 39/40 blank)=	1
[06] , 112 s. =(s. 111/12 blank)=.	1
[08], 52, 32 s.	1
[24 s.] =(s. 23/24 blank)=.	1
[02] , 46 s.; [1] rättelsebl.	1
[04] , 162 s.	1
[02], xiv, 128 s. =(s. xii-xiv, 125-28 opag.)=	1
[12] , 52 s.	1
[04], ii 40 s. =(s. 1/2 blank)=	1
[04] , 72 s. =(s. 71/72)=.	1
36 s. =(s. 34-35 felpag. '33'- '34')=.	1
32 s. =(s. 31 opag. annons)=.	1
S. 25-28.	1
78 s., [02], 24 s. & omsl. =(gemensamt)=	1
[02] , 48 s., s. 65-80.	1
[02] , ii30 s. =(s. 29/30 blank)=.	1
[02], 44, 26 s.	1
[16], 100 s.	1
[02] , xvi, 78 s.	1
[04], 294 s.	1
S. 89-108.	1
[02] , 248 s.	1
[22] , 120 s.; [1] rättelsebl., [1] ins.	1
[04] , ii78 s. =(s. 1/2 blank)=.	1
[06] , 122 s.	1
[08] , 230 s.	1
72 s. =(s. 71 opag. rättelser)=	1
[16] , 144, 150 s.	1
S. 97-256	1
[02], 106 s.	1
[06] , viii, 412 s.	1
[10] , 146 s.	1
xl, 272 s.	1
[14] , 244 s. =(s. 243-44 opag.)=.	1
[12] , 56 s. =(s. 55 felpag. '56')=.	1
S. 219-242	1
S. 199-218	1
S. [185], 185-199	1
S. 169-184	1
S. 145-168	1
S. 117-144	1
S. 81-116	1
S. 57-80	1
S. 45-56	1
[12] s., s. 1065-1456; [2] ins.	1
S. 801-1064; [2] ins.	1
S. 593-800	1
S. 225-590; 4 ins.	1
S. 129-224	1
[02], 112 s. =(s. 111 opag. annons)=; [1] ins.	1
[08], 150 s.	1
256 s. =(s. 245-56 opag.)=.	1
[04], 104 s.; pl.titelbl.	1
272 s. =(s. 271 opag. rättelser)=; [4] ins.	1
[16] , 194 s.	1
[2] s., s. 115-438, viii s. =(s. 425-38 opag., 437 rättelser)=; [1] rättelsebl., [1] ins.	1
[02], 138 s., s. ii3-96, s. iii3-114 =(s. ii85-96 opag.)=	1
viii, 48 s.	1
68 s. =(s. 67 opag. rättelser)=; 4 ins.	1
46 s. 46 s. 48 s. 68 s. =(s. 67 opag. rättelser)=; 4 ins.	1
48 s. =(s. 47/48 blank)=; [2] ins.	1
32 s. =(s. 31-32 blank)=.	1
[04] , ii52 s. =(s. 1/2 blank)=.	1
[04] , ii20 s. =(s. 1/2 blank)=.	1
40 s. =(s. 39 opag. rättelser)=.	1
28 s. =(s. 27-28 felpag. '29', '32')=.	1
24 s. (=Almänna magazinet=. 1:30-32.)	1
S. 53-100	1
S. 05-08.	1
[02] , ii12, iii04, [iv86] s. =(s. ii12 felpag. '4')=.	1
xxx, 152 s.; pl.titelbl., [1] rättelsebl., [2] ins., [2] pl.	1
[02] , xxx, 152 s.; [1] rättelsebl., [2] ins.	1
[06] f.; pl.titelbl., pl. dedik.bl., lxii pl., [24] s. =(planschförteckn.)=.	1
48 s. (s. 47 opag. rättelser)	1
[06] , 50 s. =(s. 48-49 felpag. '28', '25')=.	1
[04] , 76 s. =(s. 74-76 opag.)=.	1
S. 57-64	1
S. 41-48	1
S. 33-40	1
S. 25-32	1
S. 17-24	1
S. 21-28	1
S. 13-20	1
[06], 346 s., pl.titelbl.	1
[04] , 128 s. =(s. 127-28 opag.)=.	1
vi s., s. 7-112 s.	1
[02] , 30 s. & omsl.	1
84 s. =(s. 4-5 felpag. '2'-'3')=.	1
=Gemensamt titelbl.:= [02] s. 44 s. 32 s. 32 s. 16 s.	1
92, 32 s.	1
[12] , 252 s. =(s. 251-52 opag.)=.	1
[16], 72, 96 s.	1
20, ii175 s., s. 178-230 =(s. 19-20 opag.)=	1
[16], 104 s.	1
S. 17-28	1
1066 s.	1
[02], 78 s. =(s. 77/78 blank)=	1
viii s., s. 3-86.	1
[02], 444 s. =(s. 443 opag. rättelser)=	1
232 s. & omsl.	1
[04] , 136 s. & omsl.	1
viii, 262 s. & omsl.	1
xxviii, 206, ii244 s. =(s. xxvi-xxviii, 241- 44 opag. annons)= & omsl.	1
164 s. =(s. 163 opag. rättelser)=.	1
xviii, 288 s. =(s. xvii-xviii opag.)=.	1
[02], 62 s. =(s. 61-62 opag.)=.	1
[04], 104 s. (s. 98-104 opag., 103 rättelser)	1
[18], 430 s. =(s. 429/30 blank)=.	1
[18], 428 s.	1
192, ii52 s. =(s. ii51- 52 opag., 52 rättelser)=.	1
20 s. =(s. 19- 20 opag.)=.	1
40 s. =(s. 37-38 felpag. '23' resp. '22', s. 39/40 blank)=.	1
[06] , 58 s. =(s. 52-58 opag.)=.	1
[04], ii88, iii48, 65-80, iv80, 79-90, v72 s. =(s. 4 underrättelse för bokbindaren)=	1
[16], 400 s. =(s. 399-400 opag.).=	1
[08] , ii88 s. =(s. 5 rättelser).=	1
S. 17-56.	1
[18], 268 s. =(s. 245-68 opag.)=.	1
[20] , 264 s. =(s. 241-64 opag., s. 263 rättelser)=.	1
[12], 72 s. =(s. 53-72 opag.)=	1
28 s. =(s. 22-26 opag., 27/28 blank)=.	1
[8] s. =(s. 7/8 blank)=.	1
144 s. =(s. 140-42 opag, 141 prisuppg., 143/144 blank)=. (Lefwernes-beskrifning.) =Pris:= '4 dal.' häftade. Utg. C.C. 5Gjörwell (s. 142). .	1
144 s. =(s. 143/144 blank).= (Lefwernes-beskrifning.) =Pris:= '4 dal.' häftad. Huvudsakligen tagen ur '5Schröckhs Allgemeine Biograph. 3 Th.' (företal). Övers. och bearb. av P. 5Luth (företal). Utg. av C.C. 5Gjörwell; =ref.:= dennes;(=Förtekning,= 1806. . .)	1
228 s.; [2] pl. =(avsedda att klistras ihop)=.--	1
[18], 220 s.	1
16 s. =(s. 14 felpag. '15', s. 15/16 blank)=.	1
28 s. =(s. 23 felpag. '24', s. 24-28 opag.)=.	1
[08] , 172 s. =(s. 168-72 opag.).=	1
[16] , 272 s. =(s. 271-72 opag.)=; pl. titelbl., [3] , [61] pl. numr.: i-xii, i-iii, i-ii, iv, i-iii, i-xii, i-ix, i-v, i-xii, i-ii.	1
218 s.; [10] pl.-bl.	1
[04], 320 s.; [10] pl.-bl.	1
[02] s., s. 545-576, s. 603-856.	1
40 s. =(s. 39/40 blank)=; pl. ii.	1
[10], lxxx, 848 s.; [1] rättelsebl., iv pl.	1
[10], 726 s.; iv pl.	1
[24] , ii120 s. =(s. 115-20 opag.)=; [iii04] s., [1] pl.	1
16 s. =(s. 15/16 blank)=; pl. ii.	1
[02], 152 s. =(s. 140-52 opag.)=; viii vikpl.-bl.	1
[02], 388 s.	1
[14], 184 s., s. 184-207; [1] rättelsebl.	1
[04], 36 s. =(s. 35/36 blank)=; [3] pl.	1
[28], 148 s.; [1] pl.	1
[24], 96 s. (s. 96 blank)	1
xl, 312 s. =(s. xxxix/xl blank)=.	1
[16] , 168 s.	1
xvi, 328 s. =(s. 320-28 opag., s. 327-28 annons)=.	1
[22], 284 s., s. 291-99, 298-99, 302-03, 302-03, 306-07, 306-07, 301, 309-42 s.	1
[04] , 112 s. =(s. 111-12 opag. annons).=	1
[08] , 52 s.; [02] s. =('Pris- curant.')=	1
[02] , vii s., s. 8-512 =(s. 511-12 opag. rättelser)=; [06] s. =(prenumerantförteckn.)= & omsl.	1
[08] , 212 s.; [1] pl.	1
[08] s.; ii pl.	1
[04], 270 s. (s. 255-70 opag., s. 269 rättelser).	1
[04], 262 s. =(s. 257-62 opag.).=	1
[06] , ii250, [iii04] , iv136 s. =(s. 247-50, iv131- 36 opag., iv130 felpag. '110').=	1
392 s. (s. 369-92 opag.), [1] rättelsebl.	1
166 s. =(s. 158-66 opag.).= s.	1
xvi, 120 s. =(s. xv-xvi opag. rättelser).=	1
[04] , ii164 s. =(s. 1/2 blank, 162-64 opag.).=	1
168 s. =(s. 163-66 opag., 167/168 blank)=; pl.titelbl.	1
xiv, 136 s.; ii pl.	1
[16], 144 s., s. ii135-78 =(s. 155-78 opag.)=; [1] pl.	1
[12] , 232 s.	1
[04] , 308 s. =(s. 307 opag. rättelser).=	1
[04] , 308 s. =(s. 307/08 blank)=.	1
136 s.; [1] pl. & omsl.	1
[08], 130 s.; [1] rättelsebl.	1
48 s. =(s. 45/46, 47/48 blanka).=	1
[02] , 208 s. =(s. 207-08 opag.)=; [1] rättelsebl.	1
[04], viii, 588 s. =(s. 587-88 opag.)=	1
20, ii20 s. =(s. 19ii-20ii opag. annons).=	1
[10], 236, 106 s; [1] pl.	1
128 s. =(s. 127 opag. rättelser)=	1
[06], 108 s. =(s. 107/108 blank)=	1
[02], 142 s. & omsl.	1
[20], 52 s., s. 51-402, [2] pl.-bl.	1
184 s. =(s. 183-84 opag.)=	1
200 s. =(s. 194-200 opag.)=	1
[02], 79 s., s. 98-218.	1
[06] , 52 s. =(s. 51- 52 opag.).=	1
[02] , 224 s. =(s. 164-224 opag.).=	1
[16], 1040 s. (s. 1007-40 opag., 1039-40 rättelser)	1
xvi, 210 s. =(s. xv/xvi blank, s. 197-210 opag., 209 rättelser).=	1
[12] , 288 s.	1
[34], 124, [14] s., s. 125-512 =(s. 480-512 opag.)=	1
xvi, 368 s. =(s. xvi felpag. 'xv')=	1
[02] , 73 [1] s.	1
[08] , 40 s. =(s. 7/8, 39/40 blanka).=	1
[10] , 136 s. =(s. 126-36 opag., 135 rättelser).=	1
[10] , 392 s.; [1] rättelsebl.	1
128 s. =(s. 126-128 opag.).=	1
[16] , 376 s. =(s. 375/376 blank)=; [1] pl.	1
[04], 04, xxiv, 636 s.; [1] rättelsebl., 9 pl. & omsl.	1
[8], 89, [31] s.	1
[06] , vi, 538 s.	1
[10] , 538 s. =(s. 521-38 opag.).=	1
[08], 240 s. =(s. 239-40 opag.)=; pl.titelbl.	1
[20], 447 s., s. 449, 479-534.	1
[04], 124 s. =(s. 123/24 blank)=.	1
[02] , 187, [1] s.; [1] annonsbl.	1
[02] , ii286 s.	1
[02] , 140 s. =(s. 137-40 opag.).=	1
[44] s.; [1] inklistr. vinj.	1
[02] , 250 s.	1
[02] , 184 s. & omsl.	1
166 s. =(s. 163/64, 165/66 blanka)=	1
[02] , 336 s.; [1] rättelsebl.	1
[16], 264 s. =(s. 263-64 opag.)=	1
[04], 58 s.	1
122 s. & omsl.	1
[06] , viii, 208 s. =(s. 207 opag. rättelser)=; [5] pl.	1
[02], 380 s. =(s. 379-80 opag. rättelser)=	1
428 s. =(s. 427-28 opag.)=	1
480 s. =(s. 479-80 opag.)=	1
[08] , 80 s. =(s. 79/80 blank).=	1
[04] , ii320 s. =(s. 317-20 opag.)= & omsl.	1
[02] , 278 s. =(s. 276-78 opag.).=	1
vi, 372 s.; [3] pl.	1
[02] , 48 s., s. 65-142 =(s. 141- 42 opag. rättelser).=	1
32 s. =(s. 31 opag. kolofon).=	1
[16], 80 s., s. 91-122 s.	1
iv, 140 s.; [1] rättelseremsa.	1
[12] , 154 s.; pl.titelbl.	1
[08], 236 s. =(s. 232-36 opag.)=; [5] pl.-bl.	1
[02] , 136 s. =(s. 134- 36 opag., s. 135 rättelser)=; [1] pl.	1
[08] , 360 s.; [1] pl.	1
20, 60 s.	1
[14], ii206 s. =(s. 205 opag. rättelser)=; [02] s. =(bokbindaranvisning)=; [4] pl.	1
xii, 204 s. =(s. 195-204 opag.)=	1
xx, 292 s. =(s. xix-xx, 284-92 opag., 291 rättelser)=; [3] pl.	1
xiv, 170 s.; [1] pl.	1
[16] , 96 s. =(s. 95 opag. rättelser).=	1
56s.	1
iv, 80 s. & omsl.	1
[16], 336 s. =(s. 328-36 opag.)=; [1] pl., pl. i-ii & iii, iv-xl	1
[80], 280 s. =(s. 276-80 opag.)=; xxv pl.	1
[16], 336 s. =(s. 328-36 opag.)=; [1] pl., pl. i-ii & iii, iv-xl.	1
96 s. =(s. 95 opag. rättelser)=; [2] pl.	1
168 s. =(s. 159-67 opag., 167/168 blank).=	1
[04] , 204 s. =(s. 195-202 opag., 203/204 blank).=	1
[04], 04, 72 s.; vii pl. & omsl.	1
[04] s., s. 133-416; [3] pl.-bl.	1
[08], 132 s.; [2] pl.	1
