orig	mod	comp	total
Gedruckt bey Johann Brendeken, Königl. Acad. Buchdruckern	Gedruckt bey Johann Brendeken, Königl. Acad. Buchdruckern		1
Gedrukt door K. Beyaert	Gedrukt door K. Beyaert		1
Geel	Geel		1
Geering	Geering		1
Gefle-Posten	Gefle-Posten		1
Gefle-Postens	Gefle-Postens		1
Gefle esperantoförening	Gefle esperantoförening		1
Gefle gymnasii Verdandi	Gefle gymnasii Verdandi		1
Gefle idrottsförening	Gefle idrottsförening		1
Gefle landstormspojkar	Gefle landstormspojkar		1
Gefle segelsällskap	Gefle segelsällskap		1
Gefle stads befattningshavares samarbetsnämnd	Gefle stads befattningshavares samarbetsnämnd		1
Gefleborg- & Åhsgren & Ericsson	Gefleborg- & Åhsgren & Ericsson		1
Gefleborg a. b	Gefleborg a. b		1
Gefleborgs läns frisinnade valkrets	Gefleborgs läns frisinnade valkrets		1
Gefleborgsjournalisterna	Gefleborgsjournalisterna		1
Gefletr	Gefletr		1
Geijerska släktförening	Geijerska släktförening		1
Gemla-slöjd	Gemla-slöjd		1
Gen.-poststyrelse	Gen.-poststyrelse		1
Gen.-st:s lit. inst	Gen.-st:s lit. inst		1
Gen. st. lit. anstalte	Gen. st. lit. anstalte		1
Genealogia gothica, Stockholm 7	Genealogia gothica, Stockholm 7		1
Genealogisk tidskr	Genealogisk tidskr		1
General Headquarters, Supreme Commander for the Allied Powers, Civil Information and Education Section, Education Division	General Headqvarters, Supreme Commander for the Allied Povers, Civil Information and Education Section, Education Division		1
General motor	General motor		1
Generalpoststyrelse bibliotek	Generalpoststyrelse bibliotek		1
Generalst. lit. anstalte	Generalst. lit. anstalte		1
Generalst. Litogr. anstalte	Generalst. Litogr. anstalte		1
Generalst. litografiska anst. f.-exp	Generalst. litografiska anst. f.-exp		1
Generalstens krigshistoriska avdelning	Generalstens krigshistoriska avdelning		1
Generalstens Lit. Anst	Generalstens Lit. Anst		1
Generalstens lit. anstalt	Generalstens lit. anstalt		1
Generalstens litografiska anst. & Ljus- Lagrelius & Westphal	Generalstens litografiska anst. & Ljus- Lagrelius & Westphal		1
Generaltullstyrelse	Generaltullstyrelse		1
Gèneve	Geneve		1
Genius	Genius		1
Gentele & Co färg- & fernissfrik	Gentele & Co färg- & fernissfrik		1
Geoffrey Bles	Geoffrey Bles		1
Geoffroy	Geoffroy		1
Geofysisk virusforskning	Geofysisk virusforskning		1
Geogr. inst	Geogr. inst		1
Geografiska förening	Geografiska förening		1
Geografiska inst., Lunds univ	Geografiska inst., Lunds univ		1
Geografiska institutet vid Stockholms högskola	Geografiska institutet vid Stockholms högskola		1
Geografiska institutet, Stockholms högsk	Geografiska institutet, Stockholms högsk		1
Geografiska institutionen, Lunds universitet	Geografiska institutionen, Lunds universitet		1
Geografiska notiser	Geografiska notiser		1
Geografizdat	Geografizdat		1
Geographical Field Group	Geographical Field Group		1
Geographischer Verlag	Geographischer Verlag		1
Geologiska förening i Stockholm	Geologiska förening i Stockholm		1
Georg	Georg		1
Georg Ameen	Georg Ameen		1
Georg Améen	Georg Ameen		1
Georg Bergius bokhandel	Georg Bergius bokhandel		1
Georg Björnsgård	Georg Björnsgård		1
Georg Jensen Sølv	Georg Jensen Sölv		1
Georg Müller Verlag	Georg Myller Verlag		1
Georg Richolff	Georg Richolff		1
Georg Westermann	Georg Westermann		1
George Allen & Unwin	George Allen & Unvin		1
George Allen & Unwin Ltd	George Allen & Unvin Ltd		1
George Newnes Limited	George Nevnes Limited		1
George Philip & Son	George Philip & Son		1
George Sully & Co	George Sully & Co		1
George Wittenborn	George Wittenborn		1
Georgis Polyglott Verlag	Georgis Polyglott Verlag		1
Gerber	Gerber		1
Gerhard Kühtmann	Gerhard Kyhtmann		1
Gerhard Rexius	Gerhard Rexius		1
Gerhard Stalling	Gerhard Stalling		1
Gerhardt Kühtmann	Gerhardt Kyhtmann		1
Germa	Germa		1
Germania	Germania		1
Germanische Welt	Germanische Welt		1
Germanitas genealogiae Gothica	Germanitas genealogiae Gothica		1
Germanitas genealogiae gothica, Skandinaviska släkt studie samfund	Germanitas genealogiae gothica, Skandinaviska släkt studie samfund		1
Germanitas genealogiæ gothica	Germanitas genealogiä gothica		1
Germanitas Gothica Gryphi	Germanitas Gothica Gryphi		1
Germanska	Germanska		1
Gestriklands fornminnesförening	Gestriklands fornminnesförening		1
Gestriklands hemslöjdsförening	Gestriklands hemslöjdsförening		1
Gestriklands kulturhistoriska förening	Gestriklands kulturhistoriska förening		1
Getinge mekaniska verkstad	Getinge mekaniska verkstad		1
Getingen	Getingen		1
Gevaert	Gevaert		1
Gevalia	Gevalia		1
Gevalia-	Gevalia-		1
Gevaliaförl:	Gevaliaförl:		1
Gevana-	Gevana-		1
GHT	GHT		1
Gilbert-Wood	Gilbert-Wood		1
Gileadförsaml:s litteraturkommitté	Gileadförsaml:s litteraturkommitte		1
Gillet Gamla Helsingborg	Gillet Gamla Helsingborg		1
Gilpin Library	Gilpin Library		1
Gjellerup	Gjellerup		1
Gjertsen	Gjertsen		1
Gjörwell, C. C	Gjörvell, C. C		1
GLA	GLA		1
Glasarbetaren	Glasarbetaren		1
Gle	Gle		1
Gleerup'sche Universitätsbuchh	Gleerup'sche Universitätsbuchh		1
Gleerupc 1953	Gleerupc 1953		1
Gloria	Gloria		1
Gloria Dei Old Swedes' Church	Gloria Dei Old Svedes' Church		1
Glówny	Glóvny		1
Glysisvallurkommittén	Glysisvallurkommitten		1
Glöd från altaret	Glöd från altaret		1
Gnarps hembygds- & fornminnesförening	Gnarps hembygds- & fornminnesförening		1
Gnistan	Gnistan		1
Godiche	Godiche		1
Godstrafik & bilspedition	Godstrafik & bilspedition		1
Godtemplaordens studieförbund	Godtemplaordens studieförbund		1
Godtemplarordens programtjänst	Godtemplarordens programtjänst		1
Godtemplarordens studie	Godtemplarordens studie		1
Golden Cockerel Press	Golden Cockerel Press		1
Goldmann	Goldmann		1
Gongongen	Gongongen		1
Goodwins atelier	Goodvins atelier		1
Goodyear	Goodyear		1
Goodyear gummi	Goodyear gummi		1
Goodyear gummi frik	Goodyear gummi frik		1
Gosizdat Karelo-finskoj SSR	Gosizdat Karelo-finskoj SSR		1
Goskinoizdat	Goskinoizdat		1
Goskul'tprosvetizdat	Goskul'tprosvetizdat		1
Gosud. nauc<U+030C>nyj inst. 'Sovetskaja e<U+0307>nciklopedija	Gosud. nauc<U+030C>nyj inst. 'Sovetskaja e<U+0307>nciklopedija		1
Gosudarstvennoe izdatel'stvo izobrazitel'nogo iskusstva	Gosudarstvennoe izdatel'stvo izobrazitel'nogo iskusstva		1
Gosudarstvennoe izdatel'stvo karelo-finskoj SSR	Gosudarstvennoe izdatel'stvo karelo-finskoj SSR		1
Gosudarstvennoe izdatel'stvo Karelo-finskoj SSR	Gosudarstvennoe izdatel'stvo Karelo-finskoj SSR		1
Gosudarstvennoe izdatel'stvo literatury po stroitel'stvu i architekture	Gosudarstvennoe izdatel'stvo literatury po stroitel'stvu i architekture		1
Gothiska Gyldene Gripen	Gothiska Gyldene Gripen		1
Gothiska gyldene gripen, Bokfrämjandet	Gothiska gyldene gripen, Bokfrämjandet		1
Gotl.-P-n	Gotl.-P-n		1
Gotl.-post:s	Gotl.-post:s		1
Gotl.-Posten	Gotl.-Posten		1
Gotl. alleh	Gotl. alleh		1
Gotl. Alleh:s	Gotl. Alleh:s		1
Gotl. Allehanda	Gotl. Allehanda		1
Gotlands Allehandas	Gotlands Allehandas		1
Gotlands allehandas , Skoglund, Stockholm	Gotlands allehandas , Skoglund, Stockholm		1
Gotlands distrikt av I.O.G.T	Gotlands distrikt av I.O.G.T		1
Gotlands folkbildnings	Gotlands folkbildnings		1
Gotlands fornsal	Gotlands fornsal		1
Gotlands hembygdsförbund	Gotlands hembygdsförbund		1
Gotlands konstförening	Gotlands konstförening		1
Gotlands konsumtionsförening	Gotlands konsumtionsförening		1
Gotlands läns hushållningssällskap	Gotlands läns hushållningssällskap		1
Gotlands missionstidning	Gotlands missionstidning		1
Gotlands nations bibliotek	Gotlands nations bibliotek		1
Gotlands orts av R. L. F	Gotlands orts av R. L. F		1
Gotlands socialdemokratiska ungdomsdistrikt	Gotlands socialdemokratiska ungdomsdistrikt		1
Gotlandslitteratur	Gotlandslitteratur		1
Gotlandspostens	Gotlandspostens		1
Gotlandstr	Gotlandstr		1
Gotta	Gotta		1
Gottfr. Basse	Gottfried Basse		1
Gottfried Basse	Gottfried Basse		1
Gottfr. Dahl	Gottfried Dahl		1
Gottfr. Johanssons musik	Gottfried Johanssons musik		1
Gottfr. Westling	Gottfried Westling		1
 Gotthard Nilsson	Gotthard Nilsson		1
Gottmer	Gottmer		1
Gouvernement provisoire de la République française, Délélegation en Suède	Gouvernement provisoire de la Republiqve française, Delelegation en Suede		1
Government pr. office	Government pr. office		1
Government Printing Bureau	Government Printing Bureau		1
Graf. konst	Graf. konst		1
Graf. konstanstalte	Graf. konstanstalte		1
Grafik	Grafik		1
Grafikon	Grafikon		1
Grafisk	Grafisk		1
Grafisk konst	Grafisk konst		1
Grafiska	Grafiska		1
Grafiskt forum	Grafiskt forum		1
Grafton Press	Grafton Press		1
Graham Brother	Graham Brother		1
Grahnquist	Grahnqvist		1
Gramatu draugs	Gramatu draugs		1
Gramatu Draugs	Gramatu Draugs		1
Gramercy Publad Co	Gramercy Publad Co		1
Grammofon-journalen	Grammofon-journalen		1
Granath	Granath		1
Granit C.A. Kullgrens enka	Granit C.A. Kullgrens enka		1
Granlunds antikvariat	Granlunds antiqvariat		1
Granskaren	Granskaren		1
Grapes konst	Grapes konst		1
Graphium Norstedts Media	Graphium Norstedts Media		1
Grasset	Grasset		1
Gratisblad	Gratisblad		1
Great seal patent office	Great seal patent office		1
Grebbestads folkhögskoleförbund	Grebbestads folkhögskoleförbund		1
Greenberg	Greenberg		1
Greham	Greham		1
GREIFF	GREIFF		1
Grenna	Grenna		1
Grenna hembygdsförening	Grenna hembygdsförening		1
Gressel	Gressel		1
Grevturegatan 24 A	Grevturegatan 24 A		1
Griel Hedengren	Griel Hedengren		1
Griffin	Griffin		1
Grill	Grill		1
Gripsholms folkhögskolas elev	Gripsholms folkhögskolas elev		1
Gripsholmsposten	Gripsholmsposten		1
Grobe	Grobe		1
Grolier	Grolier		1
Groombridge and sons	Groombridge and sons		1
Grosset & Dunlap	Grosset & Dunlap		1
Grote	Grote		1
Groth & Rosenquist	Groth & Rosenqvist		1
Grundsunda konsumtionsförening	Grundsunda konsumtionsförening		1
Grunland Bros. Printing Co	Grunland Bros. Printing Co		1
Gruvindustriarbetaren	Gruvindustriarbetaren		1
Grythyttans stålmöbler	Grythyttans stålmöbler		1
Græbe	Gräbe		1
Gräfe & Sillem	Gräfe & Sillem		1
Gräfe und Unzer	Gräfe und Unzer		1
Grängesbergs anarkistiska förening	Grängesbergs anarkistiska förening		1
Grängeskoncernen	Grängeskoncernen		1
Gräsbeck, U	Gräsbeck, U		1
Grästorp författare	Grästorp författare		1
Gröna Lunds tivoli	Gröna Lunds tivoli		1
Grönbergs advokatbyrå	Grönbergs advokatbyrå		1
Grøndahl & Søn	Gröndahl & Sön		1
Grönköpings veckoblad	Grönköpings veckoblad		1
Guathier-Cillars	Guathier-Cillars		1
Gudmundsgillet	Gudmundsgillet		1
Guillermo Kraft	Guillermo Kraft		1
Guldsmeds-posten	Guldsmeds-posten		1
Gullaskrufs glasbruk	Gullaskrufs glasbruk		1
Gullhögens bruk	Gullhögens bruk		1
Gumperts hokh	Gumperts hokh		1
Gumperts skolmateriel	Gumperts skolmateriel		1
Gumpertska bokhandeln	Gumpertska bokhandeln		1
Gumælii annonsbyrå	Gumälii annonsbyrå		1
Gumælius & Co	Gumälius & Co		1
Gundert	Gundert		1
Gunnar Collijn	Gunnar Collijn		1
Gunnar Fredrikson	Gunnar Fredrikson		1
Gunnar Saietz	Gunnar Saietz		1
Gunnar Saietz'	Gunnar Saietz'		1
Gunnar Tisell	Gunnar Tisell		1
Gunnar Tisells tekn.	Gunnar Tisells tekn.		1
Gunnar Tisells teknikska	Gunnar Tisells teknikska		1
Gunnar Wallén	Gunnar Wallen		1
Gunvor Gustavsons bokhandel	Gunvor Gustavsons bokhandel		1
Gussander	Gussander		1
Gusselhytte Masugn	Gusselhytte Masugn		1
Gustaf A. Törnkvist	Gustaf A. Törnqvist		1
Gustaf Adolfs-	Gustaf Adolfs-		1
Gustaf Carlsons bokhandel	Gustaf Carlsons bokhandel		1
Gustaf Cederschiöld	Gustaf Cederschiöld		1
Gustaf E. Reuters kolimport	Gustaf E. Reuters kolimport		1
Gustaf Erikson	Gustaf Erikson		1
Gustaf Flodin	Gustaf Flodin		1
Gustaf Lindströmyckeri	Gustaf Lindströmyckeri		1
 Gustaf Sandwall	Gustaf Sandvall		1
Gustaf Smiths eftr	Gustaf Smiths eftr		1
Gustaf V:s forskningsinst	Gustaf V:s forskningsinst		1
Gustaf von Sydows annonsbyrå	Gustaf von Sydovs annonsbyrå		1
Gustaf Ågren	Gustaf Ågren		1
Gustafsson & Hallman	Gustafsson & Hallman		1
Gust. A. Johnson	Gustav A. Johnson		1
Gustav Adolfs församl	Gustav Adolfs församl		1
Gust. Carlson	Gustav Carlson		1
Gust. Ewerlöf	Gustav Everlöf		1
Gust. F. Bratt	Gustav F. Bratt		1
Gustav Feller Verlag	Gustav Feller Verlag		1
Gustav Fock	Gustav Fock		1
Gust. Karlsons Eftr	Gustav Karlsons Eftr		1
Gustav Kühn	Gustav Kyhn		1
Gust. Larssons bokhand:	Gustav Larssons bokhand:		1
Gustav Lind	Gustav Lind		1
Gust. Lundberg	Gustav Lundberg		1
Gust. Löthmans bokhandel	Gustav Löthmans bokhandel		1
Gustav Paulig	Gustav Paulig		1
Gust. Rylander	Gustav Rylander		1
Gust. Sjöbergs konditori	Gustav Sjöbergs konditori		1
Gust. Österbergs -	Gustav Österbergs -		1
Gustavsberg	Gustavsberg		1
Gustavsons bokhandel	Gustavsons bokhandel		1
Gute, L. Hellman	Gute, L. Hellman		1
Guten	Guten		1
Gutenwik	Gutenvik		1
Guttentag	Guttentag		1
Gyldendal Boghandel	Gyldendal Boghandel		1
Gyldendal for Jysk Arkæologisk Selsk	Gyldendal for Jysk Arkäologisk Selsk		1
Gyldendal Norsk	Gyldendal Norsk		1
Gyldendalska Boghandel	Gyldendalska Boghandel		1
Gyldendalske / Nordisk	Gyldendalske / Nordisk		1
Gyldendalske bogh./Nordisk	Gyldendalske bogh./Nordisk		1
Gyldendalske boghandel - Nordisk	Gyldendalske boghandel - Nordisk		1
Gyldendalske boghandel nordisk	Gyldendalske boghandel nordisk		1
Gyldendalske boghandel, Nordisk	Gyldendalske boghandel, Nordisk		1
Gyllenspetz, Frösunda	Gyllenspetz, Frösunda		1
Gymnasie Brage	Gymnasie Brage		1
Gymnasieförening Baneret	Gymnasieförening Baneret		1
Gymnasieförening Focus	Gymnasieförening Focus		1
Gymnasietidning Kontakt	Gymnasietidning Kontakt		1
Gymnasistförening Concordia	Gymnasistförening Concordia		1
Gymnasistförening Runa, Vänersborgs högre allmänna läroverk	Gymnasistförening Runa, Vänersborgs högre allmänna läroverk		1
Gymnastikfolkhögskolans elev	Gymnastikfolkhögskolans elev		1
Gymnastiska centralinstitutet	Gymnastiska centralinstitutet		1
Gymniska	Gymniska		1
Gångsport	Gångsport		1
Gåsinge-Dillnäs hembygdsförening	Gåsinge-Dillnäs hembygdsförening		1
Gällivare sockens kommunistiska arbetarkommun	Gällivare sockens kommunistiska arbetarkommun		1
Gällö-blad	Gällö-blad		1
Gärds härads hembygdsförening	Gärds härads hembygdsförening		1
Gästriklands distrikt av I.O.G.T	Gästriklands distrikt av I.O.G.T		1
Gästriklands hemslöjdsförening	Gästriklands hemslöjdsförening		1
Gästriklands kulturhist förening	Gästriklands kulturhist förening		1
Gävle arbetarkommun	Gävle arbetarkommun		1
Gävle arbetslösas förening	Gävle arbetslösas förening		1
Gävle museum	Gävle museum		1
Gävle stadsingenjörskontor	Gävle stadsingenjörskontor		1
Gävle varv	Gävle varv		1
Gävle, ... Skriv- & ritbok	Gävle, ... Skriv- & ritbok		1
Gävleborgs I.O:s landstorms	Gävleborgs I.O:s landstorms		1
Gävleborgs kommunistiska partidistrikt	Gävleborgs kommunistiska partidistrikt		1
Gävleborgs läns skogsvårdsstyrelse	Gävleborgs läns skogsvårdsstyrelse		1
Gävleborgs socialdemokr. ungdomsdistrikt	Gävleborgs socialdemokr. ungdomsdistrikt		1
Göschen	Göschen		1
Göta livgardes kamratförening	Göta livgardes kamratförening		1
Götagardesförening	Götagardesförening		1
Götaverken	Götaverken		1
Göte	Göte		1
Göte Bjurman	Göte Bjurman		1
Göteb. handels- & sjöf.-tidning	Göteb. handels- & sjöf.-tidning		1
Göteborg denna vecka	Göteborg denna vecka		1
Göteborg litografiska	Göteborg litografiska		1
Göteborg litografiska-	Göteborg litografiska-		1
Göteborgs & Bohus läns hushållningssällskap	Göteborgs & Bohus läns hushållningssällskap		1
Göteborgs & Bohusläns fornminnesförening	Göteborgs & Bohusläns fornminnesförening		1
Göteborgs & västra Sveriges prässförening	Göteborgs & västra Sveriges prässförening		1
Göteborgs affärs	Göteborgs affärs		1
Göteborgs Aftonbl:s	Göteborgs Aftonbl:s		1
Göteborgs Aftonblad	Göteborgs Aftonblad		1
Göteborgs allmänna folkskolestyrelse	Göteborgs allmänna folkskolestyrelse		1
Göteborgs Akvarium	Göteborgs Aqvarium		1
Göteborgs bank	Göteborgs bank		1
Göteborgs C.A. Christenson	Göteborgs C.A. Christenson		1
Göteborgs distrikttempel	Göteborgs distrikttempel		1
Göteborgs exekutiva uppgifter	Göteborgs exekutiva uppgifter		1
Göteborgs folkskolor	Göteborgs folkskolor		1
Göteborgs försändelseaffär	Göteborgs försändelseaffär		1
Göteborgs golf klubb	Göteborgs golf klubb		1
Göteborgs grafiska gille	Göteborgs grafiska gille		1
Göteborgs gymnastik	Göteborgs gymnastik		1
Göteborgs hamn. Kamrerarekontoret	Göteborgs hamn. Kamrerarekontoret		1
Göteborgs Handels- & Sjöfartstidning	Göteborgs Handels- & Sjöfartstidning		1
Göteborgs handelsinstitut	Göteborgs handelsinstitut		1
Göteborgs Handelstidning:s	Göteborgs Handelstidning:s		1
Göteborgs homeopatiska institut	Göteborgs homeopatiska institut		1
Göteborgs höger	Göteborgs höger		1
Göteborgs högsk., Geografiska institutionen	Göteborgs högsk., Geografiska institutionen		1
Göteborgs högskola, Psykologiska institution	Göteborgs högskola, Psykologiska institution		1
Göteborgs högskola, psykologiska institutionen	Göteborgs högskola, psykologiska institutionen		1
Göteborgs högskolas studentkår	Göteborgs högskolas studentkår		1
Göteborgs jagtsällskap	Göteborgs jagtsällskap		1
Göteborgs k. segelsällskap	Göteborgs k. segelsällskap		1
Göteborgs komm. ungdomsklubb	Göteborgs komm. ungdomsklubb		1
Göteborgs kommunistiska arbetarekommun	Göteborgs kommunistiska arbetarekommun		1
Göteborgs konstnärsklubb	Göteborgs konstnärsklubb		1
Göteborgs kontoristförening	Göteborgs kontoristförening		1
Göteborgs köpmanna	Göteborgs köpmanna		1
Göteborgs landstormsbefälsfören:s pistolklubb	Göteborgs landstormsbefälsfören:s pistolklubb		1
Göteborgs landstormsbefälsförenings ungdomsavdelning	Göteborgs landstormsbefälsförenings ungdomsavdelning		1
Göteborgs landstormsförening	Göteborgs landstormsförening		1
