original_name	original_date	final_author_id	final_author_birth	final_author_death	Count
Blomberg, Harry	1893-1950	Blomberg, Harry (1893-1950)	1893	1950	 100
Sahlstedt, Abraham	1716-1776	Sahlstedt, Abraham (1716-1776)	1716	1776	  99
Crusenstolpe, Magnus Jacob	1795-1865	Crusenstolpe, Magnus Jacob (1795-1865)	1795	1865	  98
Lundegård, Axel	1861-1930	Lundegård, Axel (1861-1930)	1861	1930	  97
Berg, Bengt	1885-1967	Berg, Bengt (1885-1967)	1885	1967	  96
Stålberg, Wilhelmina	1803-1872	Stålberg, Wilhelmina (1803-1872)	1803	1872	  95
Johnson, Eyvind	1900-1976	Johnson, Eyvind (1900-1976)	1900	1976	  94
Malling, Mathilda	1864-1942	Malling, Mathilda (1864-1942)	1864	1942	  94
Frich, Øvre Richter	1872-1945	Frich, øvre Richter (1872-1945)	1872	1945	  93
Kerfve, Axel	1863-1938	Kerfve, Axel (1863-1938)	1863	1938	  93
Andersen, H. C	1805-1875.	Andersen, H C (1805-1875)	1805	1875	  93
Heckscher, Eli F	1879-1952	Heckscher, Eli F (1879-1952)	1879	1952	  92
Benedictsson, Victoria	1850-1888	Benedictsson, Victoria (1850-1888)	1850	1888	  92
Roos, Mathilda	1852-1908	Roos, Mathilda (1852-1908)	1852	1908	  92
Rhyzelius, Andreas Olavi	1677-1761	Rhyzelius, Andreas Olavi (1677-1761)	1677	1761	  91
Santesson, Carl Gustaf	1862-1939	Santesson, Carl Gustaf (1862-1939)	1862	1939	  91
Hasselrot, Berndt	1862-1930	Hasselrot, Berndt (1862-1930)	1862	1930	  91
Verne, Jules	1828-1905	Verne, Jules (1828-1905)	1828	1905	  91
Krusenstjerna, Agnes von	1894-1940	Krusenstjerna, Agnes Von (1894-1940)	1894	1940	  90
Nerman, Ture	1886-1969	Nerman, Ture (1886-1969)	1886	1969	  90
Karl	1763-1844	Karl,  (1763-1844)	1763	1844	  89
Janson, Gustaf	1866-1913	Janson, Gustaf (1866-1913)	1866	1913	  89
Cederborg, Carl August	1849-1933.	Cederborg, Carl August (1849-1933)	1849	1933	  89
Dickens, Charles	1812-1870	Dickens, Charles (1812-1870)	1812	1870	  89
Grevesmöhlen, Carl August	1754-1823	Grevesmöhlen, Carl August (1754-1823)	1754	1823	  88
Ahlberg, Alf	1892-1979	Ahlberg, Alf (1892-1979)	1892	1979	  88
Wrangel, Ewert	1863-1940	Wrangel, Ewert (1863-1940)	1863	1940	  87
Wingborg, Frans August	1861-1932	Wingborg, Frans August (1861-1932)	1861	1932	  87
Wilhelm	1884-1965	Wilhelm,  (1884-1965)	1884	1965	  87
Stolpe, Sven	1905-1996	Stolpe, Sven (1905-1996)	1905	1996	  87
Stolpe, Herman	1904-1996	Stolpe, Herman (1904-1996)	1904	1996	  86
Hedberg, Tor	1862-1931	Hedberg, Tor (1862-1931)	1862	1931	  85
Lindwall, Gustaf	1885-1959	Lindwall, Gustaf (1885-1959)	1885	1959	  85
Marryat, Frederick	1792-1848	Marryat, Frederick (1792-1848)	1792	1848	  85
Nathorst, Hjalmar	1821-1899.	Nathorst, Hjalmar (1821-1899)	1821	1899	  84
Wallace, Edgar	1875-1932	Wallace, Edgar (1875-1932)	1875	1932	  84
Steiner, Rudolf	1861-1925	Steiner, Rudolf (1861-1925)	1861	1925	  84
Dahl, Gustaf	1874-1960.	Dahl, Gustaf (1874-1960)	1874	1960	  84
Schröder, Johan Henrik	1791-1857	Schröder, Johan Henrik (1791-1857)	1791	1857	  83
Norlander, Emil	1865-1935	Norlander, Emil (1865-1935)	1865	1935	  83
Larsson, Hans	1862-1944	Larsson, Hans (1862-1944)	1862	1944	  83
Örnulf, Gunnar	1888-1935	örnulf, Gunnar (1888-1935)	1888	1935	  82
Kipling, Rudyard	1865-1936	Kipling, Rudyard (1865-1936)	1865	1936	  82
Ghobé, Gerda	1880-1957	Ghobé, Gerda (1880-1957)	1880	1957	  82
Söderberg, Hjalmar	1869-1941	Söderberg, Hjalmar (1869-1941)	1869	1941	  82
Kotzebue, August von	1761-1819	Kotzebue, August Von (1761-1819)	1761	1819	  81
Nyström, Anton	1842-1931	Nyström, Anton (1842-1931)	1842	1931	  81
Nyblom, Helena	1843-1926	Nyblom, Helena (1843-1926)	1843	1926	  81
Lidman, Sven	1882-1960	Lidman, Sven (1882-1960)	1882	1960	  81
Zola, Émile	1840-1902	Zola, émile (1840-1902)	1840	1902	  81
Nordencrantz, Anders	1697-1772	Nordencrantz, Anders (1697-1772)	1697	1772	  80
Ridderstad, Carl Fredrik	1807-1886	Ridderstad, Carl Fredrik (1807-1886)	1807	1886	  80
Wallerius, Johan Gottschalk	1709-1785	Wallerius, Johan Gottschalk (1709-1785)	1709	1785	  79
Ihre, Johan	1707-1780	Ihre, Johan (1707-1780)	1707	1780	  79
Holmgren, Israel	1871-1961	Holmgren, Israel (1871-1961)	1871	1961	  79
Lyttkens, Alice	1897-1991	Lyttkens, Alice (1897-1991)	1897	1991	  78
Melsted, Henning von	1875-1953	Melsted, Henning Von (1875-1953)	1875	1953	  78
Ödmann, Jenny Maria	1847-1917	ödmann, Jenny Maria (1847-1917)	1847	1917	  77
Nycander, Fredrik	1867-1944	Nycander, Fredrik (1867-1944)	1867	1944	  77
Sandgren, Gustav	1904-1983	Sandgren, Gustav (1904-1983)	1904	1983	  77
Dumas, Alexandre	1802-1870.	Dumas, Alexandre (1802-1870)	1802	1870	  77
Atterbom, Per Daniel Amadeus	1790-1855	Atterbom, Per Daniel Amadeus (1790-1855)	1790	1855	  77
Tham, Pehr	1737-1820	Tham, Pehr (1737-1820)	1737	1820	  76
Wiborg, Anders	1776-1836	Wiborg, Anders (1776-1836)	1776	1836	  76
Hjärne, Harald	1848-1922	Hjärne, Harald (1848-1922)	1848	1922	  76
Holberg, Ludvig	1684-1754	Holberg, Ludvig (1684-1754)	1684	1754	  76
Tolstoj, Lev	1828-1910.	Tolstoj, Lev (1828-1910)	1828	1910	  76
Staël von Holstein, Lage	1886-1946	Staël Von Holstein, Lage (1886-1946)	1886	1946	  76
Swedberg, Jesper	1653-1735	Swedberg, Jesper (1653-1735)	1653	1735	  75
Agardh, Carl Adolph	1785-1859	Agardh, Carl Adolph (1785-1859)	1785	1859	  75
Oskar	1829-1907	Oskar,  (1829-1907)	1829	1907	  75
Snorre Sturlasson	ca 1179-1241	Sturlasson, Snorre (1179-1241)	1179	1241	  75
Karlsson, Karl	1882-1954	Karlsson, Karl (1882-1954)	1882	1954	  75
Hedberg, Olle	1899-1974	Hedberg, Olle (1899-1974)	1899	1974	  75
Eje, Anders	1880-1951	Eje, Anders (1880-1951)	1880	1951	  75
Bunyan, John	1628-1688	Bunyan, John (1628-1688)	1628	1688	  75
Grimberg, Carl	1875-1941	Grimberg, Carl (1875-1941)	1875	1941	  75
Hildebrand, Hans	1842-1913	Hildebrand, Hans (1842-1913)	1842	1913	  74
Tessin, Carl Gustaf	1695-1770	Tessin, Carl Gustaf (1695-1770)	1695	1770	  74
Widegren, Gunnar	1886-1959	Widegren, Gunnar (1886-1959)	1886	1959	  74
Petrén, Karl	1868-1927	Petrén, Karl (1868-1927)	1868	1927	  74
Cooper, James Fenimore	1789-1851	Cooper, James Fenimore (1789-1851)	1789	1851	  74
Ström, Fredrik	1880-1948	Ström, Fredrik (1880-1948)	1880	1948	  74
Viksten, Albert	1889-1969	Viksten, Albert (1889-1969)	1889	1969	  73
Munthe, Axel	1857-1949	Munthe, Axel (1857-1949)	1857	1949	  73
Arrhenius, Svante	1859-1927.	Arrhenius, Svante (1859-1927)	1859	1927	  72
Leffler, Anne Charlotte	1849-1892	Leffler, Anne Charlotte (1849-1892)	1849	1892	  72
Johns, William Earl	1893-1968	Johns, William Earl (1893-1968)	1893	1968	  72
Taube, Evert	1890-1976	Taube, Evert (1890-1976)	1890	1976	  72
Charlier, Carl V. L	1862-1934	Charlier, Carl V L (1862-1934)	1862	1934	  72
Stevenson, Robert Louis	1850-1894	Stevenson, Robert Louis (1850-1894)	1850	1894	  72
Voigt, Johann Heinrich	1613-1691	Voigt, Johann Heinrich (1613-1691)	1613	1691	  71
Thunberg, Carl Peter	1743-1828	Thunberg, Carl Peter (1743-1828)	1743	1828	  71
Knutsson, Gösta	1908-1973	Knutsson, Gösta (1908-1973)	1908	1973	  71
Martinson, Moa	1890-1964	Martinson, Moa (1890-1964)	1890	1964	  71
Pufendorf, Samuel von	1632-1694	Pufendorf, Samuel Von (1632-1694)	1632	1694	  70
Nordström, Henrik Andersson	1772-1837	Nordström, Henrik Andersson (1772-1837)	1772	1837	  70
Rudin, Waldemar	1833-1921.	Rudin, Waldemar (1833-1921)	1833	1921	  70
Sirén, Osvald	1879-1966	Sirén, Osvald (1879-1966)	1879	1966	  70
Hedrén, Johan Jacob	1775-1861	Hedrén, Johan Jacob (1775-1861)	1775	1861	  69
Klason, Peter	1848-1937	Klason, Peter (1848-1937)	1848	1937	  69
Twain, Mark	1835-1910	Twain, Mark (1835-1910)	1835	1910	  69
Courths-Mahler, Hedwig	1867-1950	Courths-mahler, Hedwig (1867-1950)	1867	1950	  69
Centerwall, Otto	1873-1958	Centerwall, Otto (1873-1958)	1873	1958	  69
Bolin, Lorentz	1887-1972	Bolin, Lorentz (1887-1972)	1887	1972	  69
Bengtsson, Frans G	1894-1954	Bengtsson, Frans G (1894-1954)	1894	1954	  69
Waerland, Are	1876-1955	Waerland, Are (1876-1955)	1876	1955	  68
Botvid, John	1889-1964	Botvid, John (1889-1964)	1889	1964	  68
Mörne, Arvid	1876-1946	Mörne, Arvid (1876-1946)	1876	1946	  68
Nerman, Gustaf	1827-1913.	Nerman, Gustaf (1827-1913)	1827	1913	  67
Mörner, Birger	1867-1930	Mörner, Birger (1867-1930)	1867	1930	  67
Hydén, Nils	1870-1943	Hydén, Nils (1870-1943)	1870	1943	  67
Hedberg, Frans	1828-1908	Hedberg, Frans (1828-1908)	1828	1908	  66
Möller, Artur	1883-1940	Möller, Artur (1883-1940)	1883	1940	  66
Lindman, Maj	1886-1972	Lindman, Maj (1886-1972)	1886	1972	  66
Holmström, Ragnar	1894-1966	Holmström, Ragnar (1894-1966)	1894	1966	  66
Pachius, Petrus	f. ca 1579	Pachius, Petrus (1579-NA)	1579	NA	  65
Winter, Fred	1892-1945.	Winter, Fred (1892-1945)	1892	1945	  65
Schönberg, Anders	1737-1811	Schönberg, Anders (1737-1811)	1737	1811	  65
Celsius, Olof	1716-1794	Celsius, Olof (1716-1794)	1716	1794	  65
Retzius, Gustaf	1842-1919	Retzius, Gustaf (1842-1919)	1842	1919	  65
Eriksson, Jakob	1848-1931	Eriksson, Jakob (1848-1931)	1848	1931	  65
Ullman, U. L	1837-1930.	Ullman, U L (1837-1930)	1837	1930	  65
Cassel, Gustav	1866-1945	Cassel, Gustav (1866-1945)	1866	1945	  65
Bjerre, Poul	1876-1964	Bjerre, Poul (1876-1964)	1876	1964	  65
Roos, Anna Maria	1862-1938	Roos, Anna Maria (1862-1938)	1862	1938	  65
Bælter, Sven	1713-1760	Bælter, Sven (1713-1760)	1713	1760	  64
Rydelius, Andreas	1671-1738	Rydelius, Andreas (1671-1738)	1671	1738	  64
Cleve, Friedrich August	1743-1796	Cleve, Friedrich August (1743-1796)	1743	1796	  64
Fryxell, Anders	1795-1881	Fryxell, Anders (1795-1881)	1795	1881	  64
Ödmann, Samuel	1750-1829	ödmann, Samuel (1750-1829)	1750	1829	  64
Maupassant, Guy de	1850-1893	Maupassant, Guy De (1850-1893)	1850	1893	  64
Ölander, Anna	1861-1939	ölander, Anna (1861-1939)	1861	1939	  64
Åkerhielm, Annie	1869-1956	åkerhielm, Annie (1869-1956)	1869	1956	  64
Zetterström, Erik	1904-1997	Zetterström, Erik (1904-1997)	1904	1997	  64
Lindh, Nils Magnus	1775-1835	Lindh, Nils Magnus (1775-1835)	1775	1835	  63
Nordenskiöld, Adolf Erik	1832-1901	Nordenskiöld, Adolf Erik (1832-1901)	1832	1901	  63
Tigerstedt, Robert	1853-1923	Tigerstedt, Robert (1853-1923)	1853	1923	  63
Nordh, Bernhard	1900-1972	Nordh, Bernhard (1900-1972)	1900	1972	  63
Bolinder, Gustaf	1888-1957.	Bolinder, Gustaf (1888-1957)	1888	1957	  63
Shakespeare, William	1564-1616	Shakespeare, William (1564-1616)	1564	1616	  63
Haglund, Patrik	1870-1937	Haglund, Patrik (1870-1937)	1870	1937	  63
Forsslund, Karl-Erik	1872-1941	Forsslund, Karl-erik (1872-1941)	1872	1941	  63
Bohlin, Torsten	1889-1950	Bohlin, Torsten (1889-1950)	1889	1950	  63
Aulén, Gustaf	1879-1977	Aulén, Gustaf (1879-1977)	1879	1977	  63
Berg, C. O	1839-1903.	Berg, C O (1839-1903)	1839	1903	  63
Kjellén, Rudolf	1864-1922	Kjellén, Rudolf (1864-1922)	1864	1922	  62
Spole, Anders	1630-1699	Spole, Anders (1630-1699)	1630	1699	  62
Sparre, Birgit Th	1903-1984	Sparre, Birgit Th (1903-1984)	1903	1984	  62
Snoilsky, Carl	1841-1903	Snoilsky, Carl (1841-1903)	1841	1903	  62
Hammenhög, Waldemar	1902-1972	Hammenhög, Waldemar (1902-1972)	1902	1972	  62
Ekerman, Petrus	1697-1783	Ekerman, Petrus (1697-1783)	1697	1783	  61
Golowanjuk, Jascha	1903-1974	Golowanjuk, Jascha (1903-1974)	1903	1974	  61
Edqvist, Dagmar	1903-2000	Edqvist, Dagmar (1903-2000)	1903	2000	  61
Palmcrantz, Gösta	1888-1978	Palmcrantz, Gösta (1888-1978)	1888	1978	  61
Nilsson-Tannér, Per	1904-1978	Nilsson-tannér, Per (1904-1978)	1904	1978	  61
Österling, Anders	1884-1981	österling, Anders (1884-1981)	1884	1981	  61
Fuhrmann, Stephan	1616-1683	Fuhrmann, Stephan (1616-1683)	1616	1683	  60
Arrhenius, Johan Petter	1811-1889	Arrhenius, Johan Petter (1811-1889)	1811	1889	  60
Trozelius, Clas Blechert	1719-1794	Trozelius, Clas Blechert (1719-1794)	1719	1794	  60
Sivers, Henric Jacob	1709-1758	Sivers, Henric Jacob (1709-1758)	1709	1758	  60
Möller, Johan	1738-1805	Möller, Johan (1738-1805)	1738	1805	  60
Björnståhl, Jacob Gustaf	1773-1837	Björnståhl, Jacob Gustaf (1773-1837)	1773	1837	  60
Tavaststjerna, Karl August	1860-1898	Tavaststjerna, Karl August (1860-1898)	1860	1898	  60
Bååth-Holmberg, Cecilia	1857-1920	Bååth-holmberg, Cecilia (1857-1920)	1857	1920	  60
Browallius, Irja	1901-1968	Browallius, Irja (1901-1968)	1901	1968	  60
Rösiö, Per Jönson	1861-1935	Rösiö, Per Jönson (1861-1935)	1861	1935	  60
Dixelius, Hildur	1879-1969	Dixelius, Hildur (1879-1969)	1879	1969	  60
Thorild, Thomas	1759-1808	Thorild, Thomas (1759-1808)	1759	1808	  60
Hellström, Gustaf	1882-1953	Hellström, Gustaf (1882-1953)	1882	1953	  60
Hylander, Anders	1750-1830	Hylander, Anders (1750-1830)	1750	1830	  59
Walberg, Carl Gustaf	1788-1821	Walberg, Carl Gustaf (1788-1821)	1788	1821	  59
Rhodin, Sigurd	1856-1936	Rhodin, Sigurd (1856-1936)	1856	1936	  59
Norrby, Johannes	1870-1936	Norrby, Johannes (1870-1936)	1870	1936	  59
France, Anatole	1844-1924	France, Anatole (1844-1924)	1844	1924	  59
Duse, Samuel August	1873-1933	Duse, Samuel August (1873-1933)	1873	1933	  59
Wranér, Henrik	1853-1908	Wranér, Henrik (1853-1908)	1853	1908	  59
Kellgren, Johan Henric	1751-1795	Kellgren, Johan Henric (1751-1795)	1751	1795	  59
Billing, Gottfrid	1841-1925	Billing, Gottfrid (1841-1925)	1841	1925	  59
Messenius, Johannes	1579?-1636	Messenius, Johannes (1579-1636)	1579	1636	  58
Djurberg, Daniel	1744-1834	Djurberg, Daniel (1744-1834)	1744	1834	  58
Adlerbeth, Gudmund Jöran	1751-1818	Adlerbeth, Gudmund Jöran (1751-1818)	1751	1818	  58
Bergman, Bo	1869-1967	Bergman, Bo (1869-1967)	1869	1967	  58
Martinson, Harry	1904-1978	Martinson, Harry (1904-1978)	1904	1978	  58
Berger, Henning	1872-1924	Berger, Henning (1872-1924)	1872	1924	  58
Holmberg, Teodor	1853-1935	Holmberg, Teodor (1853-1935)	1853	1935	  58
Björkquist, Manfred	1884-1985	Björkquist, Manfred (1884-1985)	1884	1985	  58
Bohrn, Erik	1906-1993	Bohrn, Erik (1906-1993)	1906	1993	  58
Kiellman-Göranson, Julius Axel	1811-1869	Kiellman-göranson, Julius Axel (1811-1869)	1811	1869	  57
Arndt, Johann	1555-1621	Arndt, Johann (1555-1621)	1555	1621	  57
Horatius Flaccus, Quintus	65-8 f. Kr.	Horatius Flaccus, Quintus	NA	NA	  57
Grönstedt, Johan	1845-1929	Grönstedt, Johan (1845-1929)	1845	1929	  57
Hammarsköld, Lorenzo	1785-1827	Hammarsköld, Lorenzo (1785-1827)	1785	1827	  57
Aminoff, Ivan	1868-1928	Aminoff, Ivan (1868-1928)	1868	1928	  57
Ullman, Gustaf	1881-1945	Ullman, Gustaf (1881-1945)	1881	1945	  57
Andersson, Dan	1888-1920	Andersson, Dan (1888-1920)	1888	1920	  57
Fridegård, Jan	1897-1968	Fridegård, Jan (1897-1968)	1897	1968	  57
Leopold, Carl Gustaf af	1756-1829	Leopold, Carl Gustaf Af (1756-1829)	1756	1829	  57
Lindblom, Jacob Axelsson	1746-1819	Lindblom, Jacob Axelsson (1746-1819)	1746	1819	  56
Wieselgren, Sigfrid	1843-1910	Wieselgren, Sigfrid (1843-1910)	1843	1910	  56
Westerlund, Per	1898-1962	Westerlund, Per (1898-1962)	1898	1962	  56
Disney, Walt	1901-1966.	Disney, Walt (1901-1966)	1901	1966	  56
Oljelund, Ivan	1892-1978	Oljelund, Ivan (1892-1978)	1892	1978	  56
Lundstedt, Vilhelm	1882-1955	Lundstedt, Vilhelm (1882-1955)	1882	1955	  56
Lundquist, Ernst	1851-1938	Lundquist, Ernst (1851-1938)	1851	1938	  56
Trägårdh, Ivar	1878-1951	Trägårdh, Ivar (1878-1951)	1878	1951	  56
Munthe, Henrik	1860-1958	Munthe, Henrik (1860-1958)	1860	1958	  56
Strömberg, Sigge	1885-1920	Strömberg, Sigge (1885-1920)	1885	1920	  56
Benedicks, Carl	1875-1958	Benedicks, Carl (1875-1958)	1875	1958	  56
Fahlbeck, Pontus	1850-1923	Fahlbeck, Pontus (1850-1923)	1850	1923	  56
Haeggström, Zacharias	1787-1869	Haeggström, Zacharias (1787-1869)	1787	1869	  55
Gustav	1778-1837	Gustav,  (1778-1837)	1778	1837	  55
Mankell, Julius	1828-1897	Mankell, Julius (1828-1897)	1828	1897	  55
Noreen, Adolf	1854-1925	Noreen, Adolf (1854-1925)	1854	1925	  55
Sundström, Johan Rudolf	1874-1954	Sundström, Johan Rudolf (1874-1954)	1874	1954	  55
Melander, Emil	1856-1930	Melander, Emil (1856-1930)	1856	1930	  55
Tegner, Esaias	1782-1846	Tegner, Esaias (1782-1846)	1782	1846	  55
Wieselgren, Peter	1800-1877	Wieselgren, Peter (1800-1877)	1800	1877	  55
Almkvist, Johan	1869-1945	Almkvist, Johan (1869-1945)	1869	1945	  55
Asplund, Karl	1890-1978	Asplund, Karl (1890-1978)	1890	1978	  55
Laurin, Carl G	1868-1940	Laurin, Carl G (1868-1940)	1868	1940	  55
Kryger, Johan Fredrik	1707-1777	Kryger, Johan Fredrik (1707-1777)	1707	1777	  54
Wallmark, Peter Adam	1777-1858	Wallmark, Peter Adam (1777-1858)	1777	1858	  54
Bring, J. Theophil	1863-1925	Bring, J Theophil (1863-1925)	1863	1925	  54
Homeros	700-talet f. Kr.	Homeros,  (700-NA)	700	NA	  54
Cederborgh, Fredric	1784-1835	Cederborgh, Fredric (1784-1835)	1784	1835	  54
Schnell, Ivar	1904-1993	Schnell, Ivar (1904-1993)	1904	1993	  54
Unnerstad, Edith	1900-1982	Unnerstad, Edith (1900-1982)	1900	1982	  54
Karlfeldt, Erik Axel	1864-1931	Karlfeldt, Erik Axel (1864-1931)	1864	1931	  54
Pethrus, Lewi	1884-1974	Pethrus, Lewi (1884-1974)	1884	1974	  54
Hornborg, Eirik	1879-1965	Hornborg, Eirik (1879-1965)	1879	1965	  54
Gertz, Otto D	1878-1948	Gertz, Otto D (1878-1948)	1878	1948	  54
Ferlin, Nils	1898-1961	Ferlin, Nils (1898-1961)	1898	1961	  54
Jensen, Alfred	1859-1921	Jensen, Alfred (1859-1921)	1859	1921	  54
Tybeck, Johan	1752-1831	Tybeck, Johan (1752-1831)	1752	1831	  53
Genlis, Stéphanie Félicité	1746-1830	Genlis, Stéphanie Félicité (1746-1830)	1746	1830	  53
Schröder, Gustaf	1824-1912	Schröder, Gustaf (1824-1912)	1824	1912	  53
Livius	59 f.Kr.-17 e.Kr.	Livius, 	NA	NA	  53
Waldén, Bertil	1901-1963	Waldén, Bertil (1901-1963)	1901	1963	  53
Sköld, Per Edvin	1891-1972	Sköld, Per Edvin (1891-1972)	1891	1972	  53
Örne, Anders	1881-1956	örne, Anders (1881-1956)	1881	1956	  53
Knorring, Sophie von	1797-1848	Knorring, Sophie Von (1797-1848)	1797	1848	  53
Jäderin-Hagfors, Maja	1882-1953	Jäderin-hagfors, Maja (1882-1953)	1882	1953	  53
Hornborg, Harald	1890-1976	Hornborg, Harald (1890-1976)	1890	1976	  53
Bennett, Arnold	1867-1931	Bennett, Arnold (1867-1931)	1867	1931	  53
Almquist, Ernst	1852-1946	Almquist, Ernst (1852-1946)	1852	1946	  53
Ahnlund, Nils	1889-1957	Ahnlund, Nils (1889-1957)	1889	1957	  53
Romdahl, Axel L	1880-1951	Romdahl, Axel L (1880-1951)	1880	1951	  53
Johannes Matthiæ	1593-1670	Matthiæ, Johannes (1593-1670)	1593	1670	  52
Forssner, Hjalmar	1873-1930	Forssner, Hjalmar (1873-1930)	1873	1930	  52
Chronwall, Johan Henrik	1851-1909.	Chronwall, Johan Henrik (1851-1909)	1851	1909	  52
Schantz, Gustaf von	1775-1847	Schantz, Gustaf Von (1775-1847)	1775	1847	  52
Lindeberg, Anders	1789-1849	Lindeberg, Anders (1789-1849)	1789	1849	  52
Ovidius Naso, Publius	43 f.Kr.-17 e.Kr.	Ovidius Naso, Publius	NA	NA	  52
Rudbeckius, Johannes	1581-1646	Rudbeckius, Johannes (1581-1646)	1581	1646	  52
Nordensvan, Georg	1855-1932	Nordensvan, Georg (1855-1932)	1855	1932	  52
Söderholm, Margit	1905-1986	Söderholm, Margit (1905-1986)	1905	1986	  52
Olivecrona, Karl	1897-1980	Olivecrona, Karl (1897-1980)	1897	1980	  52
Pallin, H. N	1880-1953	Pallin, H N (1880-1953)	1880	1953	  52
Swahn, Waldemar	1877-1957	Swahn, Waldemar (1877-1957)	1877	1957	  52
Bergstrand-Poulsen, Elisabeth	1887-1955	Bergstrand-poulsen, Elisabeth (1887-1955)	1887	1955	  52
Stjernström, Louise	1827-1907.	Stjernström, Louise (1827-1907)	1827	1907	  52
Stiernhielm, Georg	1598-1672	Stiernhielm, Georg (1598-1672)	1598	1672	  52
Böttiger, Carl Wilhelm	1807-1878	Böttiger, Carl Wilhelm (1807-1878)	1807	1878	  51
Törner, Fabian	1666-1731	Törner, Fabian (1666-1731)	1666	1731	  51
Bager, Haqvin	1711-82	Bager, Haqvin (1711-1782)	1711	1782	  51
Granberg, Per Adolf	1770-1841	Granberg, Per Adolf (1770-1841)	1770	1841	  51
Wallensteen, Nanna	1856-1923	Wallensteen, Nanna (1856-1923)	1856	1923	  51
Lundgren, Hjalmar	1880-1953	Lundgren, Hjalmar (1880-1953)	1880	1953	  51
Petrén, Alfred	1867-1964.	Petrén, Alfred (1867-1964)	1867	1964	  51
Lindhagen, Carl	1860-1946	Lindhagen, Carl (1860-1946)	1860	1946	  51
Hahr, August	1868-1947	Hahr, August (1868-1947)	1868	1947	  51
Vannérus, Allen	1862-1946	Vannérus, Allen (1862-1946)	1862	1946	  51
Giertz, Bo	1905-1998	Giertz, Bo (1905-1998)	1905	1998	  51
Dahlgren, Carl Fredric	1791-1844	Dahlgren, Carl Fredric (1791-1844)	1791	1844	  50
Pfeiffer, Sara	1829-1913	Pfeiffer, Sara (1829-1913)	1829	1913	  50
Wickström, Victor Hugo	1856-1907	Wickström, Victor Hugo (1856-1907)	1856	1907	  50
Söderbaum, Henrik	1862-1933.	Söderbaum, Henrik (1862-1933)	1862	1933	  50
Arenander, E. O	1862-1925.	Arenander, E O (1862-1925)	1862	1925	  50
Vergilius Maro, Publius	70-19 f.Kr.	Vergilius Maro, Publius	NA	NA	  50
Fries, Elias	1794-1878	Fries, Elias (1794-1878)	1794	1878	  50
De Geer, Gerard	1858-1943	De Geer, Gerard (1858-1943)	1858	1943	  50
Christie, Agatha	1890-1976	Christie, Agatha (1890-1976)	1890	1976	  50
Roosval, Johnny	1879-1965	Roosval, Johnny (1879-1965)	1879	1965	  50
Gråberg af Hemsö, Jacob	1776-1847	Gråberg Af Hemsö, Jacob (1776-1847)	1776	1847	  49
Schefferus, Johannes	1621-1679	Schefferus, Johannes (1621-1679)	1621	1679	  49
Hungerford, Margaret Wolfe	[1855?]-1897.	Hungerford, Margaret Wolfe (1855-1897)	1855	1897	  49
Herlitz, Nils	1888-1978	Herlitz, Nils (1888-1978)	1888	1978	  49
Mann, Thomas	1875-1955	Mann, Thomas (1875-1955)	1875	1955	  49
Naumann, Einar	1891-1934	Naumann, Einar (1891-1934)	1891	1934	  49
Thunberg, Torsten	1873-1952	Thunberg, Torsten (1873-1952)	1873	1952	  49
Lindholm, Valdemar	1880-1947	Lindholm, Valdemar (1880-1947)	1880	1947	  49
Josephson, Ragnar	1891-1966	Josephson, Ragnar (1891-1966)	1891	1966	  49
Hambræus, Axel	1890-1983	Hambræus, Axel (1890-1983)	1890	1983	  49
Gorʹkij, Maksim	1868-1936	Gorʹkij, Maksim (1868-1936)	1868	1936	  49
Didring, Ernst	1868-1931	Didring, Ernst (1868-1931)	1868	1931	  49
Andersson, Gunnar	1865-1928.	Andersson, Gunnar (1865-1928)	1865	1928	  48
Carlén, Octavia	1828-1881	Carlén, Octavia (1828-1881)	1828	1881	  48
Colling, Lars Johan	1714-1786	Colling, Lars Johan (1714-1786)	1714	1786	  48
Norberg, Matthias	1747-1826	Norberg, Matthias (1747-1826)	1747	1826	  48
Voltaire	1694-1778	Voltaire,  (1694-1778)	1694	1778	  48
Besant, Annie	1847-1933.	Besant, Annie (1847-1933)	1847	1933	  48
Rosenius, Carl Olof	1816-1868.	Rosenius, Carl Olof (1816-1868)	1816	1868	  48
Thyrén, Johan C. W	1861-1933	Thyrén, Johan C W (1861-1933)	1861	1933	  48
Sernander, Rutger	1866-1944	Sernander, Rutger (1866-1944)	1866	1944	  48
Berg, Hjalmar	1859-1953.	Berg, Hjalmar (1859-1953)	1859	1953	  48
Bohlin, Karl	1860-1939.	Bohlin, Karl (1860-1939)	1860	1939	  48
Hildebrand, Karl	1870-1952	Hildebrand, Karl (1870-1952)	1870	1952	  48
Wikner, Pontus	1837-1888	Wikner, Pontus (1837-1888)	1837	1888	  48
Odhner, Clas Theodor	1836-1904	Odhner, Clas Theodor (1836-1904)	1836	1904	  48
Trolle, Henrik af	1829-1886	Trolle, Henrik Af (1829-1886)	1829	1886	  47
Wrangel, Fredrik Ulrik	1853-1929	Wrangel, Fredrik Ulrik (1853-1929)	1853	1929	  47
Rommerud, Sid Roland	1915-1977	Rommerud, Sid Roland (1915-1977)	1915	1977	  47
Lenngren, Anna Maria	1754-1817	Lenngren, Anna Maria (1754-1817)	1754	1817	  47
Nordlander, Johan	1853-1934	Nordlander, Johan (1853-1934)	1853	1934	  47
