original	polished	Count
[Svenska sparbanksfören.]	Svenska sparbanksfören	   1
Teateramatörernas förl.	Teateramatörerna	   1
'Hyresgästernas' förl.	'Hyresgästernas	   1
Brand- och lifförsäkringsaktiebolaget Skåne	Brand- & lifförsäkringsaktiebolaget Skåne	   1
[Yrkesvalkommittén]	Yrkesvalkommitten	   1
Gransholms a.-b.	Gransholms a.-b	   1
Svenska världsfredsmissionens förl.	Svenska världsfredsmissionen	   1
[Bibliot.-bokh.]	Bibliot.bokhandel	   1
Wimmerby tidnings tr.	Wimmerby tidnings tr	   1
Blomberg & Brokvist	Blomberg & Broqvist	   1
Norden, bokförl.	Norden, bok	   1
Sydsv. kliché- & tryckeri a.-b.	SydSvenska kliche- & tryckeri a.-b	   1
[C. W. K. Gleerup]	C.W.K. Gleerup	   1
Sv. Mongolmissionen	Svenska mongolmissionen	   1
Dagen (distr.)	Dagen	   1
O. L. Björk	O.L. Björk	   1
Skrivboks.a.-b.	Skrivboks.a.-b	   1
Tidn. för Skaraborgs län.	Tidn. för Skaraborgs län	   1
[Bröderna Edstrand AB]	Bröderna Edstrand AB	   1
A.-B. Wisénska bokh.	A.-B. Wisenska bokhandel	   1
Evangeliska missionsfören.	Evangeliska missionsfören	   1
Söderhamn-kuriren	Söderhamns-Kuriren	   1
Pettersonska boktr. Eftr.	Pettersonska boktr. eftr	   1
Bibliska förl. Box 122	Bibliska  Box 122	   1
Sjöfartsmuseets förl.	Sjöfartsmuseet	   1
A. B. Stockholms ris- och valskvarn	A.B. Stockholms ris- & valsqvarn	   1
[Sv. sållskapet för nykterhet och folkuppfostran]	Svenska sällskapet för nykterhet & folkuppfostran	   1
Södertörns Tr.-a.-b.	Södertörns tr. a.-b	   1
Ludw. Simonsson	Ludv. Simonsson	   1
Läkarebokens förl.	Läkareboken	   1
Sv. trävaruexportfören	Svenska trävaruexportfören	   1
Fosterland.-stift.	Fosterl.-stift	   1
Kungl. Västgöta regemente	 Västgöta regemente	   1
Belfrages förl.	Belfrage	   1
C. A. Franzén	C.A. Franzen	   1
Ivar Haeggström i 200 ex.	Ivar Haeggström i 200 ex	   1
Sydsv. Kliché- & tr. a.-b.	SydSvenska kliche- & tr.-a.-b	   1
Sveriges scoutförbundd	Sveriges scout	   1
Falunya boktr.	Falunya boktr	   1
Anna Björklund-Asperén. I pappersväska	Anna Björklund-Asperen. I pappersväska	   1
A.-B. W. H. Nordvall & Co.	A.-B.W.H. Nordvall & Co	   1
Förlagsa.-b. i Malmö	s-a.-b. i Malmö	   1
Ad. Johnson & C:i	Ad. Johnson & Co	   1
Norrköpings-Söderköpings-Vikbolandets järnvägs-a.-b. och Arkösunds restaurant	Norrköpings-Söderköpings-Vikbolandets järnvägs-a.-b. & Arkösunds restaurant	   1
[Sv. fattigvårds- och barnavårdsförb.]	Svenska fattigvårds- & barnavårdsförb	   1
Oskarshamns-tidningens tr.	Oskarshamns-tidningens tr	   1
R. W. Statlanders boktr.	R.W. Statlanders boktr	   1
Nya Lidköpings-Tidningens tr.	Nya Lidköpings-Tidningens tr	   1
Nord. rotogravyr [distributör]	Nordiska rotogravyr	   1
B. Andrén	B. Andren	   1
Uddevallatr	Uddevalla tr	   1
Sveriges allm. sjukkasseförbd.	Sveriges allm. sjukkasseförbd	   1
K. L. Svensson eftr:s bokind	K.L. Svenssons eftr:s bokind	   1
Åkes förl.	Åke	   1
Enköpings nyh. boktr.	Enköpings nyh. boktr	   1
Teaterförlaget	Teater	   1
Teaterförlaget ;;Göranzon	Teater	   1
Teaterförl. ;;Göranzon	Teater	   1
E. Lindströms tr.	E. Lindströms tr	   1
Fritz Anderssons förl.	Fritz Andersson	   1
Restauratörens förl. [& Seelig]	Restauratören	   1
Svenska allmogeförlaget [distributör]	Svenska allmoge	   1
Broschyr- och bokf.	Broschyr- & bok	   1
Örebro Dagblads tr.	Örebro Dagblad	   1
Tid och folk	Tid & folk	   1
Mjölby boktr.	Mjölby boktr	   1
[Flick- och samskolefören:s byrå]	Flick- & samskolefören:s byrå	   1
Karl Levins tr.	Karl Levins tr	   1
Tr. a. b. Småland	Tr. a.-b. Småland	   1
Alingsås fabriks- och hantverksfören	Alingsås fabriks- & hantverksfören	   1
Nautics förl.	Nautic	   1
[Stadshist. inst.]	Stadshist. inst	   1
Fören. Västervikspojkarna	förening Västervikspojkarna	   1
M. Lindegrens boktr. a.-b.	M. Lindegrens boktr. a.-b	   1
Sv. fritänkareförb.	Svenska fritänkareförb	   1
Katolska bok- och konsthandeln	Katolska bok- & Coonsthandeln	   1
Nyt Nordisk Forlag	Nyt nordisk	   1
Amerikanska gummiaktiebolaget :;[& Färg.-a.-b. Acme, Stockholm]	Amerikanska gummiaktiebolaget	   1
Fritzes bokförl	Fritzes bokf	   1
Kungl. Iduns tr.-a.-b.	 Iduns tr.-a.-b	   1
C. P. Olsson	C.P. Olsson	   1
Hägers förl. Gösta Anderssons bokh.	Häger Gösta Anderssons bokhandel	   1
[Oehlenschläger]	Oehlenschläger	   1
Göteborgs Stifts-Tidn:s förl.	Göteborgs Stifts-Tidn	   1
Hugo D. E. Peterson	Hugo D.E. Peterson	   1
Lantförsvarets kommandoexp:s bokförl.	Lantförsvarets kommandoexp	   1
[Sv. handelskammaren]	Svenska handelskammaren	   1
R. Wallberg, Handelsa.-b.	R. Wallberg, Handelsa.-b	   1
Lantbrukssällskts tidskrifts a.-b.	Lantbrukssällskts tidskrifts a.-b	   1
Sv. brandtariffören	Svenska brandtariffören	   1
A.-b. C. O. Ekblad & Co. boktr.	A.-b. C.O. Ekblad & Co boktr	   1
A.-b. Svensk litteratur	A.B. Svensk litteratur	   1
Sveriges allmänna sjukkasseförbund	Sveriges allmänna sjukkasse	   1
Sveriges scoutförbunds förlags a.-b.	Sveriges scouts a.-b	   1
Piteå-Tidn.	Piteå-Tidn	   1
Norrköpings tr.	Norrköpings tr	   1
Kindbergs tr.-a.-b.	Kindbergs tr.-a.-b	   1
Tariffbokförl.	Tariffbok	   1
Gävle, ... Skriv- och ritboksa.-b.	Gävle, ... Skriv- & ritboksa.-b	   1
Edsbyns accidenstr:s förl.	Edsbyns accidenstr	   1
B.-M:s bokförlags a.-b.	B.-M:s boks a.-b	   1
Sv. sjuksköterskeförenings förl.	Svenska sjuksköterskefören	   1
Västmanlands Alleh	Västmanlands Allehanda	   1
Edvard Nordgrens förl.	Edvard Nordgren	   1
Gyllenhammars tr.	Gyllenhammars tr	   1
Brukskoncernen a.-b.	Brukskoncernen a.-b	   1
[Seelig] ;;Saxon & Lindström		   1
[Delegationen för nord. ömsesidig brandförsäkring, Strandvägen 19]	Delegationen för Nordiska ömsesidig brandförsäkring, Strandvägen 19	   1
[Gust. Lindströms boktr.]	Gust. Lindströms boktr	   1
Litteraturförl	Litteratur	   1
Skånska Centraltr.	Skånska centraltr	   1
Tryckeriföreningen Folket	Tryckeriförening Folket	   1
Norrländska bokförl.	Norrländska bok	   1
A.-B. Österbergs boktr.	A.-B. Österbergs boktr	   1
Sveriges nykterhetsvänners landsförbund	Sveriges nykterhetsvänners lands	   1
[Förbundet för kristet samhällsliv]	 för kristet samhällsliv	   1
Nya Mölndalstidningens förl.	Nya Mölndalstidningen	   1
Sv. livräddningssällskapet	Svenska livräddningssällskapet	   1
Bokförl. Ardor	Bok Ardor	   1
Kåbes förl. [distributör]	Kåbe	   1
Malmö konsttryck anstalt	Malmö konsttryckanst	   1
Cimbrishamns-Bladets tr.	Cimbrishamns-Bladets tr	   1
Bergstens boktr.	Bergstens boktr	   1
J. T. Segerlund	J.T. Segerlund	   1
Swedish American Line	Svedish American Line	   1
Nya boktr.-a.b.	Nya boktr.-a.b	   1
Hjo tr. a.-b.	Hjo tr. a.-b	   1
[Cykelklubben]	Cykelklubben	   1
Hugo Löjdquist	Hugo Löjdqvist	   1
K. Vetenskapsakademien	 Vetenskapsakademien	   1
Oskarshamns förlags-a.-b.	Oskarshamns-a.-b	   1
Mariannelundstr.	Mariannelundstr	   1
Medelpads fornhem ;;J. Sunessons bokh. (distr.)	Medelpads fornhem	   1
[Förlags a.-b. Wasa]	s a.-b. Wasa	   1
[Esperantofören]	Esperantofören	   1
Grafiska konstanstalten	Grafiska konstanst	   1
Kristianstads Läns tidn.	Kristianstads läns tidn	   1
Ivar Hæggström G. L-k	Ivar Häggström G. L-k	   1
Militörlitteraturföreningens förl.	Militärlitteraturföreningen	   1
Militärlitteraturföreningens Förlag	Militärlitteraturföreningen	   1
N. G. Mellins laboratorium	N.G. Mellins laboratorium	   1
Nya bokför.-a.-b.	Nya bokför.-a.-b	   1
Dalarnes Tidnings- & boktr.-a.-b.	Dalarnes Tidnings- & boktr.-a.-b	   1
Naturvetenskapliga förl. i distr.	Naturvetenskapliga  i distr	   1
Kungl. Tekniska högskolan	 Tekniska högskolan	   1
Littorin Rydén i 50 numr. ex.	Littorin Ryden i 50 numr. ex	   1
N. K.	N. K	   1
Wikströms boktr.	Wikströms boktr	   1
Hyresgästernas sparkasse- och byggnadsfören. i Göteborg	Hyresgästernas sparkasse- & byggnadsförening i Göteborg	   1
F. Aldor a.-b.	F. Aldor a.-b	   1
Elanders boktr. a.-b. :;Avd.: Förlagsa.-b. Västra Sverige	Elanders boktr. a.-b	   1
Malmrots boktr.	Malmrots boktr	   1
Jönköpings läns distrikt av Sv. kommunistiska parti	Jönköpings läns distrikt av Svenska kommunistiska parti	   1
Sydsv. kliché & tr. a.-b.	SydSvenska kliche- & tr.-a.-b	   1
Löwenstern, Vorsitzender des >>Medelklassens Riksförbund>> :;Kungsgatan 77	Lövenstern, Vorsitzender des >>Medelklassens Riks>>	   1
Skåningens tr.	Skåningens tr	   1
Sverges Folkskollärarförbund	Sveriges folkskollärarinne	   1
Missionssällsk :;Bibeltrogna vänner	Missionssällsk	   1
Håkan Olsson	Håkan Ohlsson	   1
[C. Werner]	C. Werner	   1
Österg. Dagbl.	Österg. Dagbl	   1
Förlagsa.-b. Järnhandlarens förl.	sa.-b. Järnhandlaren	   1
A.-B. Perssons förl.	A.-B. Pehrsson	   1
Nordgrens tr.	Nordgrens tr	   1
Riksbankens sedeltr.	Riksbankens sedeltr	   1
Tr.-fören. Nya Älvsborgaren	Tr.-förening Nya Älvsborgaren	   1
Tidaholms tr. a.-b.	Tidaholms tr. a.-b	   1
[Svanström]	Svanström	   1
Appeltoffts bokh. i distr.	Appeltoffts bokhandel i distr	   1
[H. Grauers]	H. Grauers	   1
[Sahlströms bokh.] :;[Seelig]		   1
Ariel :;[Seelig]	Ariel	   1
[Stat. etnogr. museum]	Stat. etnogr. museum	   1
Bröd. Forssells boktr.	Bröd. Forssells boktr	   1
Svenska Skogsvårdsfören.	Svenska Skogsvårdsfören	   1
[Allmänna valmansförbundet]	Allmänna valmans	   1
[Allmänna valmansförb.]	Allmänna valmansförb	   1
Pro caritates förl.	Pro caritate	   1
[Förf., Hunge]	Förf., Hunge	   1
[Pressbyrån]	Pressbyrån	   1
Dal. Tidn.	Dal. Tidn	   1
[Hedmanns bokh.]	Hedmanns bokhandel	   1
A.-b. Ferd :;Sportavd	A.-b. Ferd	   1
Göteborgs Handels- och Sjöfarts-Tidn.	Göteborgs Handels- & Sjöfarts-Tidn	   1
Södertörns tr. a. b.	Södertörns tr. a.-b	   1
Appelbergs boktr. (distr.)	Appelbergs boktr	   1
Lindbergs förl.	Lindberg	   1
[A.-B. Hagström & Westbergs bokh.]	A.-B. Hagström & Westbergs bokhandel	   1
Tryckcentralen i distr.	Tryckcentralen i distr	   1
Litteraturförbundet ;;[Brand]	Litteratur	   1
Kungl. boktr. P. A. Norstedt & söner	 boktr. P.A. Norstedt & söner	   1
Norrlands-bladets förl.	Norrlands-Bladet	   1
Förf. & Wilhelmssons boktr.	Förf. & Wilhelmssons boktr	   1
Förl. Stary	 Stary	   1
Malmgren,;Länstidn.)	Malmgren	   1
P.W. Lengquist	P.W. Lengqvist	   1
Lengertz' ant.-bokh.	Lengertz' ant.bokhandel	   1
Helsingborgs typogr. a.-b.	Helsingborgs typogr. a.-b	   1
förf. ;;[Fritze]	förf	   1
S:t Albans bokf.	S:t Albans bokf	   1
Davidsson & C:o.	Davidsson & Co	   1
Jordemoderns förl.	Jordemodern	   1
R.G. Larson, (Gullestorp)	R.G. Larson	   1
Malmbergs bokh.	Malmbergs bokhandel	   1
Dahlers förl.	Dahler	   1
Svenska landsbygdens ungdomsförb.	Svenska landsbygdens ungdomsförb	   1
Svenska Landsbygdens ungdomsförb.	Svenska landsbygdens ungdomsförb	   1
Partiförlaget.	Parti	   1
P. Söderhaw	P. Söderhav	   1
Utgiven genom Tidskrift för svensk samling :;Seelig [distributör]	Utgiven genom Tidskrift för svensk samling	   1
Sv. lantarbetarförb.	Svenska lantarbetareförb	   1
Tryckerifören. Runan	Tryckeriförening Runan	   1
City-tr.	City-tr	   1
Sv. socialdemokr. kvinnoförb.	Svenska socialdemokr. qvinnoförb	   1
Svenska tr. a.-b.	Svenska tr.-a.-b	   1
Ahlberg & Lundquists boktr.	Ahlberg & Lundqvists boktr	   1
Ungdomsbladets exp.	Ungdomsbladets exp	   1
Malmö grafiska anst. och Malmö ljustrycksanst.	Malmö grafiska anst. & Malmö ljustrycksanst	   1
Nya bokf. a.-b.	Nya bokf. a.-b	   1
Nykterhetsorden Verdandis förl.	Nykterhetsorden Verdandi	   1
R. Lagerblads boktr.	R. Lagerblads boktr	   1
H. A. Sundin	H.A. Sundin	   1
Egnellska boktryckeriets förl.	Egnellska boktryckeriet	   1
[Sv. skidförb.]	Svenska miss.-förb	   1
Nya Werml.-tid.	Nya Werml.-tidn	   1
Björks tr.	Björks tr	   1
Riksförbundet	Riks	   1
Tr.-a.-b. Dalsland	Tr.-ab Dalsland	   1
A. F. Berghs boktr. Länstidningen	A.F. Berghs boktr. Länstidningen	   1
Svenska Dagbl.	SydSvenska Dagbl	   1
Internationella bibelstudiesällsk. :;Vakttornet bibel & traktatsällsk.	Internationella bibelstudiesällsk	   1
Fosforos' bokf.	Fosforos' bokf	   1
Sv. diakonanst.	Svenska diakonanst	   1
Akad. Verlagsgesellschaft	Akademiska Verlagsgesellschaft	   1
[Handelshögskolan]	Handelshögskolan	   1
Diakonistyr. /	Diakonistyr	   1
[Göteborgs stifts-tidn.]	Göteborgs stiftstidn	   1
A.V. Carlsons bokförlags-AB	A.V. Carlsons boks-AB	   1
[Biljett- & blankettkontoret, Tomteboda]	Biljett- & blankettkontoret, Tomteboda	   1
Höganäs-Billesholms a.-b.	Höganäs-Billesholms a.-b	   1
[Sveriges urmakareförb.]	Sveriges urmakareförb	   1
Seelig ;;Idun	Seelig	   1
I morgonväktens exp.	I morgonväkten-exp	   1
Goodtemplarordens studieförb.	Goodtemplarordens studieförb	   1
Tryckeri & förlag Ewe	Tryckeri &  Eve	   1
Wildén	Wilen	   1
[Sveriges skeppsklarerare- o. skeppsmäklarefören]	Sveriges skeppsklarerare- & skeppsmäklarefören	   1
[A. R. Norry]	A.R. Norry	   1
Konsumtionsföreningen Stockholm m. o.	Konsumtionsföreningen Stockholm m. o	   1
Sv. Sacco-Vanzetti försvarskommitten	Svenska Sacco-Vanzetti försvarskommitten	   1
Ludvika boktr.	Ludvika boktr	   1
Borups förl.	Borup	   1
Kockums mekaniska verkstadsa.-b.	Kockums mekaniska verkstadsa.-b	   1
[Amanuens A. Billow]	Amanuens A. Billov	   1
[A.-B. Radeliumelement]	A.-B. Radeliumelement	   1
[Sv. journalen] :;Nordisk rotogravyr		   1
[Värmlands distrikt- och missionsförening]	Värmlands distrikt- & missionsförening	   1
Wingrens antikv. bokh.	Wingrens antiqv. bokhandel	   1
Lantförsvarets kommandoexp:s bokf.	Lantförsvarets kommandoexp	   1
O. Isacson (i 25 ex.)	O. Isacson	   1
Rohloffs bokh. [distributör]	Rohloffs bokhandel	   1
Kvinnliga missions arbetere	Kvinnliga missions arbetare	   1
Victor Petterson in Komm.	Victor Petterson in Komm	   1
Gottfr. Johanssons musikförl.	Gottfr. Johanssons musik	   1
Bondeförbundets exp.	Bondes exp	   1
Målarmästare J. A. Rehnberg	Målarmästare J.A. Rehnberg	   1
Handelsfören. Stjärnan	Handelsförening Stjärnan	   1
S. Stål.	S. Stål	   1
Swedish government railways	Svedish government railvays	   1
Sv. curlingförbundet	Svenska curling	   1
Göteborgs-tr.	Göteborgstr	   1
[Grundsunda konsumtionsfören]	Grundsunda konsumtionsfören	   1
[Sverges kommunistiska ungdomsförbund]	Sverges kommunistiska ungdoms	   1
Dr. Willmar Schwabes förl.	Dr. Willmar Schvabe	   1
Göteborgs Handelstidn	Göteborgs handelstidning	   1
[Drätsel-kammaren]	Drätselkammaren	   1
Sv. affärstryckeriet	Svenska affärstryckeriet	   1
[Sv. arbetsgifvarefören]	Svenska arbetsgivareföreningen	   1
Bodafors missionsbokh.	Bodafors missionsbokhandel	   1
Littorins bokh. (distr.)	Littorins bokhandel	   1
[Karol. inst. hygien. avd.]	Karol. inst. hygien. avd	   1
[A. Pettersson, Skaraborgs Ensk. Bank]	A. Pettersson, Skaraborgs Ensk. Bank	   1
Sveriges enskilda järnvägars kamrerareförbund	Sveriges enskilda järnvägars kamrerare	   1
Stockholms fackliga kvinnl. samorganisation	Stockholms fackliga qvinnl. samorganisation	   1
[Sveriges folkskollärarinneförbund]	Sveriges folkskollärarinne	   1
[Alb. Tengdahl]	Alb. Tengdahl	   1
Sparbanksbokens exp.	Sparbanksbokens exp	   1
C. M. Palmgren	C.M. Palmgren	   1
Karlstads stiftsblads exp.	Karlstads stiftsblads exp	   1
[Sven Thorell]	Sven Thorell	   1
Sv. kanotförbundet	Svenska kanot	   1
Bröd. Rosenlöf.	Bröd. Rosenlöf	   1
[O. W. Hedenskog]	O.W. Hedenskog	   1
[Sv. mosskulturfören]	Svenska mosskulturfören	   1
Förl. Nord-Sud	 Nord-Sud	   1
[Wahlström & Widstrand] :;Kungl. vitterhets- historie- och antikvitetsakademien		   1
[Jämlands läns lantmannaskola]	Jämlands läns lantmannaskola	   1
Västerås Centraltr.	Västerås Centraltr	   1
Sverges kommunistiska parti, (Fram)	Sverges kommunistiska parti	   1
Björneborgs jernverks a.-b.	Björneborgs jernverks a.-b	   1
Sv. tidningsutg.-fören	Svenska tidningsutg.-fören	   1
[Arbetsgiv. öms. olycksfallsförs]	Arbetsgiv. öms. olycksfallsförs	   1
[Olaus Olssons kolimportaktiebolag]	Olaus Olssons kolimportaktiebolag	   1
[Förf.] Landafors rävgård	 Landafors rävgård	   1
Konsumtionsfören. Rönne	Konsumtionsförening Rönne	   1
H. Olsén	H. Olsen	   1
[Carl Malmsten]	Carl Malmsten	   1
Sirius orden	Sirius-orden	   1
H. H. Ohlsson	H. Ohlsson	   1
Alby :;Brodin & Nyberg	Alby	   1
Skellefteå tr. a.-b.	Skellefteå tr.-a.-b	   1
Librairie de la Société de la mission suédoise	Librairie de la Societe de la mission suedoise	   1
Svenska esperanto-förbundet	Svenska esperanto-	   1
[Rydaholms absoluta nykterhetsfören.]	Rydaholms absoluta nykterhetsfören	   1
Ax. Nilsson	A. Nilsson	   1
[Lindberg]	Lindberg	   1
[Sv. fattigvårdsförb.]	Svenska fattigvårds	   1
[A.-B. Rumford]	A.-B. Rumford	   1
Kretsföreningens förl.	Kretsföreningen	   1
Kungl. marinförvaltningen	 Marinförvaltningen	   1
Eskilstuna muséer	Eskilstuna museer	   1
F. Pettersson	H. Pettersson	   1
Fosterl.-stift. i distr.	Fosterl.stiftelse i distr	   1
[Försäkringsa.-b. Fylgia]	Försäkringsa.-b. Fylgia	   1
[Halmstads egnahems- och sparkassefören]	Halmstads egnahems- & sparkassefören	   1
Keler förl.	Keler	   1
[Sveriges maskinindustrifören]	Sveriges maskinindustrifören	   1
K. Nilssons förl.	K. Nilsson	   1
Förf. [& Ericssons bokh.]	Förf	   1
Rittfeldts bokh.	Rittfeldts bokhandel	   1
[Stadsförbundet]	Stads	   1
Norstedt :;Svenska humanistiska förb.	Norstedt	   1
[Marcus boktr.]	Marcus boktr	   1
[Hedås rävgård]	Hedås rävgård	   1
[Täppan]	Täppan	   1
Bokförl. Standard	Bok Standard	   1
[V. Müller]	V. Myller	   1
[Stenström & Bartelson]	Stenström & Bartelson	   1
Schmelings acc.-tr.	Schmelings acc.-tr	   1
G. N. Hulterström	G.N. Hulterström	   1
Pred. Gust. Berg.	Pred. Gust. Berg	   1
Bärgslagspostens tr.	Bärgslagsposten	   1
Åhlén & Åkerlund :;Albert Bonnier	Åhlen & Åkerlund	   1
Skagersbrunn bad- & kurort	Skagersbrunn bad- & Courort	   1
Jämtslöjds försäljningsfören i distr.	Jämtslöjds försäljningsfören i distr	   1
[Distriktlogen.]	Distriktlogen	   1
[Församl]	Församl	   1
[A. Löfgren]	A. Löfgren	   1
[Stora Tuna kyrkoarkiv]	Stora Tuna kyrkoarkiv	   1
[Logen Sanning]	Logen Sanning	   1
Ungdomsförbundet Heimdal	Ungdoms Heimdal	   1
[Lotsverket]	Lotsverket	   1
[Hälsingborgspojkarnas gille]	Hälsingborgspojkarnas gille	   1
[Red., Experimentalfältet]	Red., Experimentalfältet	   1
Wennergrens a.-b.	Wennergrens a.-b	   1
Örebro missions-fören	Örebro missionsfören	   1
[Metallsektionen]	Metallsektionen	   1
[Fägersten]	Fägersten	   1
[I.O.O.F.]	I.O.O.F	   1
[Nationalfören. mot tuberkulos]	Nationalförening mot tuberkulos	   1
Kungl. landtbruksakademien	 Landtbruksakademien	   1
[Förbundet mellan Sveriges K. F. U. M.]	 mellan Sveriges K. F. U. M	   1
B. Fredings bokh.	B. Fredings bokhandel	   1
Förlaget		   1
[Kyrkovaktmästare Söderling]	Kyrkovaktmästare Söderling	   1
[K.F.U.M.]	K.F.U.M	   1
Arbetare Kuriren	Arbetare-Kuriren	   1
Nya Wermlands Tidn.	Nya Wermlands-tidn	   1
Marinlitteraturförenings förl.	Marinlitteraturföreningen	   1
Wästergötlands veckotidn.	Wästergötlands veckotidn	   1
Alingsås tryckeri. Adolf Emnér	Alingsås tryckeri. Adolf Emner	   1
[F. Englund]	F. Englund	   1
[Rektor Montén, Tekn. lärov.]	Rektor Monten, Tekn. lärov	   1
Wretmans förl.	Wretman	   1
Falköpings hembygds- och fornminnesfören	Falköpings hembygds- & fornminnesfören	   1
[Sv. järnvägsfören]	Svenska järnvägsfören	   1
G. Eék	G. Eek	   1
Celerförlaget	Celer	   1
Kartlitografen [& Seelig]	Kartlitografen	   1
Oskarshamns boktr.	Oskarshamns boktr	   1
Malm.	Malm	   1
Utgivarnas förl.	Utgivaren	   1
[Sydsv. bok- och musikförl.]	Svenska bok- & musik	   1
[Förf., Solbacka husmodersskola]	Förf., Solbacka husmodersskola	   1
Mälarens turistrafikförening :;[& Seelig]	Mälarens turisttrafikfören	   1
Göteborgstryckeriet	Göteborgs-tryckeriet	   1
Stilles F. A. B.	Stilles F. A. B	   1
[Sveriges allm. folkskollärarfören]	Sveriges allm. folkskollärarfören	   1
E. Elofsson	E. Olofsson	   1
E. P. Holmvall [& Seelig]	E.P. Holmvall	   1
[C. Kleman]	C. Kleman	   1
[Skogsvårdsstyrelsen]	Skogsvårdsstyrelsen	   1
[Landstinget]	Landstinget	   1
Bohlin & C:o. [Björck & Börjesson]	Bohlin & Co	   1
Svenska handelsbankens notariatavd :;Fritzes bokh.	Svenska handelsbankens notariatavd	   1
J. G. Swartz A.-B.	J.G. Svartz A.-B	   1
[Malmö realskola]	Malmö realskola	   1
Hagström & Westbergs bokh.	Hagström & Westbergs bokhandel	   1
[Sveriges körförbund]	Sveriges kör	   1
Liberala katolska kyrkans förl.	Liberala katolska kyrkan	   1
[Heimbygda]	Heimbygda	   1
Eslövs tidnings- o. tr.-a.-b.	Eslövs tidnings- & tr.-a.-b	   1
Eslövs tidn.- o. tr.-a.-b.	Eslövs tidn.- & tr.-a.-b	   1
Eslövs tidnings- & tr.-a.-b.	Eslövs tidnings- & tr.-a.-b	   1
Huskvarna kyrkliga ungdomskrets	Husqvarna kyrkliga ungdomskrets	   1
[Bispbergs gruvförvaltning]	Bispbergs gruvförvaltning	   1
Harry [Harrier]	Harry	   1
Filadelfiaförl.	Filadelfia	   1
Wallins boktr.	Wallins boktr	   1
[allm. valmansförb.]	allm. valmansförb	   1
Hedvig Lindholm :;[Seelig]	Hedvig Lindholm	   1
Katolska bokförlaget	Katolska bok	   1
Arbetarnes bildningsförbund	Arbetarnes bildnings	   1
Sv. slöjdfören	Svenska slöjdföreningen	   1
Ekman :;A.-B. Karlstads mekaniska verkstad	Ekman	   1
[Svenska personalpensionskassan]	Svenska personalpensionskassan	   1
[Sv. kommunaltekn. fören.]	Svenska kommunaltekn. fören	   1
[Lessebo a.-b.]	Lessebo a.-b	   1
Nya vägars förl.	Nya vägar	   1
Bokförl. Studio :;[Sv. teosof. förl.]	Bok Studio	   1
[Nautiska magasinet]	Nautiska magasinet	   1
Svenska teosofiska bokf.	Svenska teosofiska bok	   1
John Magnussons förl.	John Magnusson	   1
[Fattigvårdsstyrelsen]	Fattigvårdsstyrelsen	   1
[Svenska landstingsförbundet]	Svenska landstings	   1
Berg.	Berg	   1
Bokförlaget Rekord	Bok Rekord	   1
[Lindhska bokh.]	Lindhska bokhandel	   1
Falkenbergs fotbollfören.	Falkenbergs fotbollfören	   1
[I. O. G. T.]	I. O. G. T	   1
[Erik Strandberg]	Erik Strandberg	   1
Åhlen & Åkerlund [Bonnier]	Åhlen & Åkerlund	   1
Missionsbokhandelns tr.	Missionsbokhandelns tr	   1
Åhlén & Holm.	Åhlen & Holm	   1
Västra Sverige,;Elander)	Västra Sverige	   1
Musikförlaget Aida	Musik Aida	   1
Musikförl. Aida	Musik Aida	   1
Tidn. för Skarab. län	Tidn. för Skaraborgs län	   1
C. Spira ;;Filadelfia	C. Spira	   1
[Hushålln.-sällsk]	Hushålln.-sällsk	   1
Värmlands fornminnes- och museiförening	Värmlands fornminnes- & museiförening	   1
Evangeliska bokf.	Evangeliska bok	   1
Vår tidnings förl.	Vår tidning	   1
Ed. Peterssons bokh.	Ed. Peterssons bokhandel	   1
Kungl. sjökarteverket	 sjökarteverket	   1
Våra nöjens förl.	Våra nöjen	   1
[Bromma landstormsfören]	Bromma landstormsfören	   1
G. E. Wåhlberg	G.E. Wåhlberg	   1
Sv. köpmannaförl.	Svenska köpmanna	   1
Wretmans förl. :;[Svenska köpmannaförl.]	Wretman	   1
Wahlström & Widstrand ;;Bonnier	Wahlström & Widstrand	   1
[Framtiden]	Framtiden	   1
Stockholms Branch av I. W. W.	Stockholms Branch av I. W. W	   1
[Lunds nation]	Lunds nation	   1
[Katarina diskussionsfören]	Katarina diskussionsfören	   1
Sv. gymnastikförb	Svenska gymnastikförb	   1
[Sv. eldbegängelsefören.]	Svenska eldbegängelseföreningen	   1
Framtiden :;[Förf.]	Framtiden	   1
[Sv. veterinärläkareföreningen]	Svenska veterinärläkareföreningen	   1
Förl. Bernkulls patentalmanack	 Bernkulls patentalmanack	   1
Gustavsons bokh.	Gustavsons bokhandel	   1
Sverges folkskollärarförbund	Sveriges folkskollärarinne	   1
[Diakonissanst]	Diakonissanst	   1
R.O.S.	R.O.S	   1
[Hanson & Möhring]	Hanson & Möhring	   1
[I. F. K.]	I. F. K	   1
Gefle gymnasii förbund Verdandi	Gefle gymnasii  Verdandi	   1
Sveriges skomakeriidkares och skohandlares riksförbund	Sveriges skomakeriidkares & skohandlares riks	   1
Svenskt näringslivs förl.	Svenskt näringsliv	   1
Meteor.-hydrogr. anst.	Meteor.-hydrogr. anst	   1
[Sv. skogsvårdsfören]	Svenska skogsvårdsfören	   1
Jämtlands försäljningsfören.	Jämtlands försäljningsfören	   1
[Axel Andersson]	Axel Andersson	   1
[Molkoms bokh.]	Molkoms bokhandel	   1
